DEPTH,RHOB,RHOB_2,DT,GR,PHIT,AI_obs,AI_obs_2,VP,VP_2,VS,LITHOLOGY,AI,SI,VPVS,PR,G_SAT,M_SAT,K_SAT,VP_gas,VS_gas,RHOB_gas,AI_gas,VPVS_gas,PR_gas,K_dry
309.9,2.04019,2.23057,162.49649,18.316,0.38113,3841528.8,-20867.828,1875.9734,2391.9048,1106.3322,1,3827.34326,2257.1283,1.69567,0.23338,2.49713,7.17999,3.85048,1419.3237,1210.2767,1.7048,2419.657,1.17273,-0.83231,0.0
310.05,2.04115,2.23057,162.01913,18.46381,0.38008,3853104.2,-21941.156,1879.4144,2391.9048,1106.3322,1,3836.1647,2258.18866,1.69878,0.23487,2.49831,7.20974,3.87867,1418.9247,1209.8945,1.70667,2421.6426,1.17277,-0.83197,0.0
310.2,2.04115,2.23057,161.22862,18.55119,0.37901,3870924.8,-23014.393,1879.4144,2391.9048,1106.3322,1,3836.1647,2258.18866,1.69878,0.23487,2.49831,7.20974,3.87867,1418.593,1209.5594,1.70762,2422.4182,1.17282,-0.83155,0.0
310.35,2.04115,2.23057,161.09595,18.5512,0.37894,3873199.0,-23743.486,1879.4144,2391.9048,1106.3322,1,3836.1647,2258.18866,1.69878,0.23487,2.49831,7.20974,3.87867,1418.5726,1209.539,1.70768,2422.4656,1.17282,-0.83153,0.0
310.5,2.04115,2.23057,162.02373,17.14651,0.38054,3851590.2,-24372.525,1879.4144,2391.9048,1106.3322,1,3836.1647,2258.18866,1.69878,0.23487,2.49831,7.20974,3.87867,1419.0643,1210.0356,1.70628,2421.3164,1.17275,-0.83215,0.0
310.65,2.03609,2.23057,163.53076,15.4059,0.3837,3815065.2,-24995.232,1860.5444,2391.9048,1106.3322,1,3788.23642,2252.59198,1.68172,0.22651,2.49211,7.04818,3.72536,1420.4474,1211.3213,1.69844,2412.54,1.17264,-0.83301,0.0
310.8,2.02904,2.23057,166.07718,15.40597,0.3881,3758751.0,-25617.902,1835.3903,2391.9048,1106.3322,1,3724.07255,2244.78755,1.65899,0.21465,2.48348,6.83513,3.52382,1422.3989,1213.1306,1.68751,2400.3086,1.1725,-0.83418,0.0
310.95,2.02762,2.23057,168.64012,16.36441,0.39224,3705565.2,-26240.566,1830.1653,2391.9048,1106.3322,1,3710.87856,2243.22049,1.65426,0.21208,2.48175,6.79152,3.48253,1423.8275,1214.529,1.68245,2395.516,1.17233,-0.83563,0.0
311.1,2.02762,2.23057,169.64037,17.94062,0.39397,3685101.5,-26863.27,1830.1653,2391.9048,1106.3322,1,3710.87856,2243.22049,1.65426,0.21208,2.48175,6.79152,3.48253,1424.38,1215.0797,1.68092,2394.2737,1.17225,-0.83627,0.0
311.25,2.02762,2.23057,168.73456,18.1983,0.39265,3702798.8,-27125.562,1830.1653,2391.9048,1106.3322,1,3710.87856,2243.22049,1.65426,0.21208,2.48175,6.79152,3.48253,1423.9592,1214.6603,1.68208,2395.2197,1.17231,-0.83578,0.0
311.4,2.02762,2.23057,166.7633,19.02405,0.38898,3746412.8,-27192.059,1830.1653,2391.9048,1106.3322,1,3710.87856,2243.22049,1.65426,0.21208,2.48175,6.79152,3.48253,1422.793,1213.4951,1.68532,2397.856,1.17248,-0.83441,0.0
311.55,2.03636,2.23057,163.84407,20.55882,0.38353,3812418.8,-27232.51,1862.5925,2391.9048,1106.3322,1,3792.91361,2252.89347,1.68357,0.22743,2.49245,7.06465,3.74139,1420.3722,1211.2515,1.69886,2413.0134,1.17265,-0.83296,0.0
311.7,2.04577,2.23057,160.29738,20.85117,0.37764,3886715.2,-27272.967,1895.1217,2391.9048,1106.3322,1,3876.98525,2263.30237,1.71298,0.24151,2.50396,7.34736,4.00874,1417.811,1208.8679,1.71345,2429.3425,1.17284,-0.83135,0.0
311.85,2.04577,2.23057,158.66676,20.71661,0.37436,3925892.5,-27313.451,1895.1217,2391.9048,1106.3322,1,3876.98525,2263.30237,1.71298,0.24151,2.50396,7.34736,4.00874,1416.8074,1207.8501,1.71634,2431.716,1.173,-0.83004,0.0
312.0,2.04577,2.23057,158.92393,20.3517,0.37433,3924964.5,-27353.846,1895.1217,2391.9048,1106.3322,1,3876.98525,2263.30237,1.71298,0.24151,2.50396,7.34736,4.00874,1416.798,1207.8403,1.71636,2431.7388,1.173,-0.83003,0.0
312.15,2.04577,2.23057,159.80518,19.96287,0.3762,3901965.0,-27097.844,1895.1217,2391.9048,1106.3322,1,3876.98525,2263.30237,1.71298,0.24151,2.50396,7.34736,4.00874,1417.3699,1208.421,1.71471,2430.3833,1.17291,-0.83078,0.0
312.3,2.04354,2.23057,161.5919,18.8494,0.37903,3867776.8,-26566.85,1889.3585,2391.9048,1106.3322,1,3860.97971,2260.83401,1.70777,0.2391,2.50123,7.29477,3.9598,1418.4133,1209.4291,1.70999,2425.4712,1.1728,-0.83174,0.0
312.45,2.04354,2.23057,162.41809,17.38303,0.38086,3845638.0,-25971.111,1889.3585,2391.9048,1106.3322,1,3860.97971,2260.83401,1.70777,0.2391,2.50123,7.29477,3.9598,1418.9773,1209.9989,1.70838,2424.1514,1.17271,-0.83245,0.0
312.6,2.04354,2.23057,162.78209,17.23521,0.38126,3842147.0,-25375.377,1889.3585,2391.9048,1106.3322,1,3860.97971,2260.83401,1.70777,0.2391,2.50123,7.29477,3.9598,1419.0992,1210.1218,1.70803,2423.867,1.17269,-0.83261,0.0
312.75,2.04354,2.23057,161.69824,17.2754,0.37919,3867478.0,-24779.652,1889.3585,2391.9048,1106.3322,1,3860.97971,2260.83401,1.70777,0.2391,2.50123,7.29477,3.9598,1418.4595,1209.476,1.70986,2425.3625,1.17279,-0.8318,0.0
312.9,2.04984,2.23057,159.31099,17.52792,0.37509,3913628.8,-24183.916,1911.0757,2391.9048,1106.3322,1,3917.40297,2267.80598,1.7274,0.24797,2.50895,7.48645,4.14119,1416.7168,1207.8463,1.71976,2436.414,1.17293,-0.83064,0.0
313.05,2.05081,2.23057,157.77815,18.05694,0.372,3951387.2,-23437.254,1917.1475,2391.9048,1106.3322,1,3931.71157,2268.88058,1.73289,0.25036,2.51014,7.53767,4.19082,1415.7046,1206.8383,1.72345,2439.8984,1.17307,-0.82946,0.0
313.2,2.05081,2.23057,157.1077,18.62125,0.37078,3964404.0,-22347.307,1917.1475,2391.9048,1106.3322,1,3931.71157,2268.88058,1.73289,0.25036,2.51014,7.53767,4.19082,1415.3351,1206.4614,1.72453,2440.7852,1.17313,-0.82897,0.0
313.35,2.05081,2.23057,157.9214,18.6213,0.37215,3949859.8,-21109.258,1917.1475,2391.9048,1106.3322,1,3931.71157,2268.88058,1.73289,0.25036,2.51014,7.53767,4.19082,1415.7499,1206.8842,1.72332,2439.7903,1.17306,-0.82952,0.0
313.5,2.05081,2.23057,159.22871,18.561,0.37449,3925821.8,-19871.215,1917.1475,2391.9048,1106.3322,1,3931.71157,2268.88058,1.73289,0.25036,2.51014,7.53767,4.19082,1416.4592,1207.6058,1.72126,2438.0964,1.17295,-0.83047,0.0
313.65,2.04975,2.23057,159.62985,18.07558,0.37538,3914064.5,-18633.164,1911.4957,2391.9048,1106.3322,1,3918.09082,2267.70575,1.72778,0.24814,2.50884,7.48941,4.1443,1416.8107,1207.9397,1.71942,2436.0913,1.17292,-0.83074,0.0
313.8,2.04945,2.23057,159.44058,17.51258,0.37516,3913406.2,-17395.123,1910.7822,2391.9048,1106.3322,1,3916.0461,2267.36865,1.72713,0.24786,2.50846,7.48271,4.13809,1416.7667,1207.8884,1.71931,2435.8604,1.17293,-0.83063,0.0
313.95,2.04939,2.23057,159.5317,17.25222,0.37535,3910564.5,-16130.516,1909.893,2391.9048,1106.3322,1,3914.12294,2267.31036,1.72633,0.2475,2.5084,7.47556,4.13102,1416.8289,1207.9503,1.71909,2435.6548,1.17292,-0.8307,0.0
314.1,2.04939,2.23057,159.99925,16.47664,0.37617,3905161.8,-14544.281,1909.893,2391.9048,1106.3322,1,3914.12294,2267.31036,1.72633,0.2475,2.5084,7.47556,4.13102,1417.0793,1208.2045,1.71837,2435.0605,1.17288,-0.83103,0.0
314.25,2.04925,2.23057,159.86638,17.44629,0.37596,3905391.2,-12708.632,1909.7393,2391.9048,1106.3322,1,3913.53954,2267.155,1.72619,0.24744,2.50823,7.47384,4.12954,1417.0253,1208.1467,1.71841,2435.034,1.17289,-0.83094,0.0
314.4,2.04884,2.23057,159.62222,17.4463,0.37546,3911610.5,-10872.988,1906.771,2391.9048,1106.3322,1,3906.67059,2266.69867,1.72351,0.24625,2.50772,7.44913,4.1055,1416.9072,1208.0181,1.71843,2434.8596,1.17292,-0.83071,0.0
314.55,2.04847,2.23057,159.22662,17.47656,0.37469,3914713.0,-9037.333,1905.7731,2391.9048,1106.3322,1,3903.92062,2266.28904,1.7226,0.24585,2.50727,7.43999,4.09696,1416.7014,1207.801,1.71874,2434.9404,1.17296,-0.83038,0.0
314.7,2.04847,2.23057,159.74075,19.6899,0.37573,3903621.0,-7201.685,1905.7731,2391.9048,1106.3322,1,3903.92062,2266.28904,1.7226,0.24585,2.50727,7.43999,4.09696,1417.0161,1208.1204,1.71783,2434.1938,1.17291,-0.83079,0.0
314.85,2.04668,2.23057,160.9264,19.6901,0.3781,3874897.0,-5366.0405,1900.396,2391.9048,1106.3322,1,3889.51058,2264.31261,1.71774,0.24367,2.50508,7.39161,4.0515,1417.8799,1208.9572,1.71396,2430.186,1.17281,-0.8316,0.0
315.0,2.04668,2.23057,162.7955,19.6901,0.38161,3846407.2,-3341.3257,1900.396,2391.9048,1106.3322,1,3889.51058,2264.31261,1.71774,0.24367,2.50508,7.39161,4.0515,1418.9595,1210.0479,1.71087,2427.6543,1.17265,-0.83297,0.0
315.15,2.04668,2.23057,162.64702,18.72687,0.38125,3850101.5,-1047.2261,1900.396,2391.9048,1106.3322,1,3889.51058,2264.31261,1.71774,0.24367,2.50508,7.39161,4.0515,1418.8479,1209.9352,1.71119,2427.9153,1.17266,-0.83283,0.0
315.3,2.04503,2.23057,160.43892,17.82894,0.37708,3892716.2,1292.7141,1892.0393,2391.9048,1106.3322,1,3869.28097,2262.48468,1.71019,0.24023,2.50306,7.32083,3.98342,1417.6953,1208.7347,1.7132,2428.8018,1.17288,-0.83107,0.0
315.45,2.03999,2.23057,157.92291,15.5876,0.37265,3930293.2,3632.658,1875.9937,2391.9048,1106.3322,1,3827.00148,2256.90252,1.69569,0.23338,2.49688,7.17943,3.85025,1416.7333,1207.6482,1.71205,2425.524,1.17313,-0.82893,0.0
315.6,2.03999,2.23057,159.12993,15.12162,0.37512,3902984.2,5972.603,1874.3157,2391.9048,1106.3322,1,3823.57843,2256.90252,1.69417,0.23265,2.49688,7.16659,3.83741,1417.4869,1208.414,1.70988,2423.7393,1.17301,-0.82992,0.0
315.75,2.0368,2.23057,163.77052,14.9622,0.38325,3822542.8,8312.544,1867.7555,2391.9048,1106.3322,1,3804.23709,2253.37301,1.68824,0.22975,2.49298,7.10538,3.78141,1420.252,1211.1398,1.69953,2413.7678,1.17266,-0.83289,0.0
315.9,2.03658,2.23057,166.49554,14.9485,0.38884,3751163.2,10721.203,1862.6664,2391.9048,1106.3322,1,3793.47548,2253.13772,1.68364,0.22747,2.49272,7.06598,3.74235,1422.0203,1212.9103,1.6944,2409.4712,1.1724,-0.83501,0.0
316.05,2.03658,2.23057,168.88686,14.94853,0.39255,3713655.5,13284.444,1862.6664,2391.9048,1106.3322,1,3793.47548,2253.13772,1.68364,0.22747,2.49272,7.06598,3.74235,1423.1896,1214.0787,1.69114,2406.8127,1.17224,-0.83639,0.0
316.2,2.03658,2.23057,167.73795,15.34556,0.39042,3737025.0,15905.437,1862.6664,2391.9048,1106.3322,1,3793.47548,2253.13772,1.68364,0.22747,2.49272,7.06598,3.74235,1422.5165,1213.4065,1.69301,2408.3408,1.17233,-0.8356,0.0
316.35,2.03658,2.23057,163.47969,15.53539,0.3834,3813983.2,18526.402,1862.6664,2391.9048,1106.3322,1,3793.47548,2253.13772,1.68364,0.22747,2.49272,7.06598,3.74235,1420.3153,1211.1989,1.69919,2413.388,1.17265,-0.83293,0.0
316.5,2.04738,2.23057,160.21327,15.7729,0.37664,3896745.8,21147.416,1902.7935,2391.9048,1106.3322,1,3895.74076,2265.08203,1.71991,0.24465,2.50593,7.41279,4.07155,1417.3796,1208.4655,1.71594,2432.132,1.17288,-0.83107,0.0
316.65,2.04738,2.23057,156.90675,15.81779,0.37099,3963412.5,23768.44,1902.7935,2391.9048,1106.3322,1,3895.74076,2265.08203,1.71991,0.24465,2.50593,7.41279,4.07155,1415.6595,1206.717,1.72091,2436.225,1.17315,-0.8288,0.0
316.8,2.04738,2.23057,156.57924,15.49719,0.37007,3976569.2,26393.354,1902.7935,2391.9048,1106.3322,1,3895.74076,2265.08203,1.71991,0.24465,2.50593,7.41279,4.07155,1415.3827,1206.4346,1.72172,2436.8894,1.17319,-0.82842,0.0
316.95,2.04738,2.23057,158.35197,15.30652,0.37306,3940471.5,29033.023,1902.7935,2391.9048,1106.3322,1,3895.74076,2265.08203,1.71991,0.24465,2.50593,7.41279,4.07155,1416.287,1207.3561,1.71909,2434.7256,1.17305,-0.82964,0.0
317.1,2.04681,2.23057,160.4896,14.72323,0.37699,3891725.5,31683.354,1899.8351,2391.9048,1106.3322,1,3888.59197,2264.44634,1.71724,0.24345,2.50523,7.38768,4.04738,1417.531,1208.6066,1.71505,2431.1416,1.17286,-0.83117,0.0
317.25,2.04442,2.23057,162.11519,14.2092,0.37985,3856209.8,34333.707,1892.1373,2391.9048,1106.3322,1,3868.32431,2261.80811,1.71028,0.24027,2.50231,7.3194,3.98299,1418.5939,1209.6306,1.71016,2426.0168,1.17275,-0.83212,0.0
317.4,2.04442,2.23057,162.30383,14.4247,0.38029,3850591.2,36984.04,1892.1373,2391.9048,1106.3322,1,3868.32431,2261.80811,1.71028,0.24027,2.50231,7.3194,3.98299,1418.7317,1209.7698,1.70976,2425.6946,1.17273,-0.83229,0.0
317.55,2.04442,2.23057,161.27304,14.549,0.3792,3867048.0,39634.414,1892.1373,2391.9048,1106.3322,1,3868.32431,2261.80811,1.71028,0.24027,2.50231,7.3194,3.98299,1418.3964,1209.4308,1.71072,2426.4802,1.17278,-0.83187,0.0
317.7,2.04442,2.23057,161.26907,14.5515,0.37849,3872756.8,42277.156,1892.1373,2391.9048,1106.3322,1,3868.32431,2261.80811,1.71028,0.24027,2.50231,7.3194,3.98299,1418.1754,1209.2076,1.71135,2426.9983,1.17281,-0.83159,0.0
317.85,2.04641,2.23057,160.64426,14.91258,0.37725,3887683.0,44860.113,1899.2329,2391.9048,1106.3322,1,3886.60078,2264.00426,1.71669,0.2432,2.50474,7.38156,4.04191,1417.641,1208.7094,1.71443,2430.4421,1.17286,-0.83124,0.0
318.0,2.04797,2.23057,159.41528,15.4235,0.3755,3913149.8,47329.58,1904.7894,2391.9048,1106.3322,1,3900.94445,2265.7309,1.72172,0.24546,2.50665,7.43048,4.08828,1416.9869,1208.0798,1.71752,2433.7075,1.17292,-0.83066,0.0
318.15,2.04797,2.23057,159.12787,15.5943,0.37479,3921249.0,49799.02,1904.7894,2391.9048,1106.3322,1,3900.94445,2265.7309,1.72172,0.24546,2.50665,7.43048,4.08828,1416.7694,1207.8591,1.71815,2434.2234,1.17296,-0.83038,0.0
318.3,2.04797,2.23057,159.47961,15.5943,0.37528,3913816.5,52268.484,1904.7894,2391.9048,1106.3322,1,3900.94445,2265.7309,1.72172,0.24546,2.50665,7.43048,4.08828,1416.9186,1208.0106,1.71772,2433.8694,1.17294,-0.83057,0.0
318.45,2.04797,2.23057,160.01418,15.5803,0.37627,3901062.2,54737.92,1904.7894,2391.9048,1106.3322,1,3900.94445,2265.7309,1.72172,0.24546,2.50665,7.43048,4.08828,1417.221,1208.3174,1.71685,2433.153,1.17289,-0.83097,0.0
318.6,2.04797,2.23057,160.56769,15.5714,0.37724,3887984.2,57207.04,1904.7894,2391.9048,1106.3322,1,3900.94445,2265.7309,1.72172,0.24546,2.50665,7.43048,4.08828,1417.5177,1208.6182,1.71599,2432.4514,1.17284,-0.83135,0.0
318.75,2.04797,2.23057,160.87344,15.5714,0.37766,3880944.5,59650.555,1904.7894,2391.9048,1106.3322,1,3900.94445,2265.7309,1.72172,0.24546,2.50665,7.43048,4.08828,1417.6454,1208.7474,1.71563,2432.1501,1.17282,-0.83152,0.0
318.9,2.04797,2.23057,160.54724,15.56449,0.37648,3889465.0,61663.32,1904.7894,2391.9048,1106.3322,1,3900.94445,2265.7309,1.72172,0.24546,2.50665,7.43048,4.08828,1417.2849,1208.3823,1.71666,2433.0012,1.17288,-0.83105,0.0
319.05,2.05355,2.23057,158.56316,15.25788,0.37278,3937024.5,63676.062,1924.125,2391.9048,1106.3322,1,3951.28507,2271.90734,1.73919,0.25306,2.51348,7.60277,4.25145,1415.7308,1206.9243,1.7255,2442.8496,1.17301,-0.82998,0.0
319.2,2.06223,2.23057,155.50984,14.95723,0.36736,4014073.0,65688.914,1959.9727,2391.9048,1106.3322,1,4041.91509,2281.51174,1.7716,0.2662,2.52411,7.92204,4.55656,1413.4504,1204.7854,1.73896,2457.9294,1.1732,-0.82841,0.0
319.35,2.07022,2.23057,152.99144,14.9069,0.36236,4079925.8,67701.68,1989.0385,2391.9048,1106.3322,1,4117.75191,2290.35358,1.79787,0.27602,2.53389,8.19037,4.81184,1411.3871,1202.8419,1.75134,2471.8213,1.17338,-0.82692,0.0
319.5,2.07022,2.23057,151.49232,14.9069,0.35947,4119211.0,69714.42,1989.0385,2391.9048,1106.3322,1,4117.75191,2290.35358,1.79787,0.27602,2.53389,8.19037,4.81184,1410.5414,1201.9692,1.75389,2473.9294,1.17353,-0.82569,0.0
319.65,2.07022,2.23057,151.53076,15.51674,0.35944,4117839.2,71727.27,1989.0385,2391.9048,1106.3322,1,4117.75191,2290.35358,1.79787,0.27602,2.53389,8.19037,4.81184,1410.5321,1201.9595,1.75391,2473.953,1.17353,-0.82568,0.0
319.8,2.07022,2.23057,152.90372,16.81044,0.36229,4080651.5,73374.305,1989.0385,2391.9048,1106.3322,1,4117.75191,2290.35358,1.79787,0.27602,2.53389,8.19037,4.81184,1411.365,1202.8192,1.75141,2471.8762,1.17338,-0.82688,0.0
319.95,2.06253,2.23057,155.50993,18.76072,0.36717,4013874.8,74793.86,1959.6307,2391.9048,1106.3322,1,4041.80381,2281.84699,1.77129,0.26608,2.52448,7.92044,4.55447,1413.3715,1204.7112,1.73943,2458.4563,1.1732,-0.82835,0.0
320.1,2.05446,2.23057,158.288,20.23943,0.37221,3946022.2,76198.375,1926.9978,2391.9048,1106.3322,1,3958.94643,2272.9189,1.74179,0.25416,2.5146,7.62888,4.27608,1415.4894,1206.6984,1.72692,2444.436,1.17303,-0.82982,0.0
320.25,2.04934,2.23057,159.94012,20.2395,0.37578,3904570.8,77602.92,1909.418,2391.9048,1106.3322,1,3913.0432,2267.2489,1.7259,0.24731,2.50833,7.47163,4.12719,1416.9648,1208.087,1.71865,2435.271,1.1729,-0.83087,0.0
320.4,2.04934,2.23057,160.93712,20.17948,0.37738,3882716.0,79007.51,1909.418,2391.9048,1106.3322,1,3913.0432,2267.2489,1.7259,0.24731,2.50833,7.47163,4.12719,1417.4547,1208.5837,1.71724,2434.1113,1.17282,-0.83151,0.0
320.55,2.04874,2.23057,160.4512,19.53608,0.37688,3892036.2,80412.07,1906.32,2391.9048,1106.3322,1,3905.56037,2266.59053,1.7231,0.24607,2.5076,7.44525,4.10178,1417.346,1208.4607,1.71709,2433.7131,1.17285,-0.83127,0.0
320.7,2.04808,2.23057,159.43398,17.79796,0.37542,3913085.0,81642.766,1905.2485,2391.9048,1106.3322,1,3902.10772,2265.86041,1.72213,0.24564,2.50679,7.43449,4.09209,1416.9509,1208.0459,1.71772,2433.9219,1.17293,-0.83064,0.0
320.85,2.04699,2.23057,159.08672,16.16838,0.37497,3919436.8,82384.05,1901.3555,2391.9048,1106.3322,1,3892.06434,2264.65578,1.71861,0.24407,2.50546,7.4002,4.05958,1416.8987,1207.9694,1.71702,2432.8464,1.17296,-0.83038,0.0
321.0,2.04699,2.23057,159.97,15.8944,0.3762,3901976.8,83037.91,1901.3555,2391.9048,1106.3322,1,3892.06434,2264.65578,1.71861,0.24407,2.50546,7.4002,4.05958,1417.2736,1208.3497,1.71594,2431.9583,1.1729,-0.83087,0.0
321.15,2.0448,2.23057,160.91281,15.68228,0.37825,3877540.2,83691.766,1893.9303,2391.9048,1106.3322,1,3872.70921,2262.2283,1.7119,0.24101,2.50278,7.33464,3.99761,1418.074,1209.113,1.71194,2427.6553,1.17282,-0.83152,0.0
321.3,2.04417,2.23057,162.3021,15.20468,0.38056,3848562.5,84345.62,1891.0549,2391.9048,1106.3322,1,3865.63262,2261.52799,1.7093,0.23982,2.502,7.31012,3.97412,1418.8351,1209.8687,1.70927,2425.174,1.17272,-0.83238,0.0
321.45,2.04417,2.23057,163.12096,14.91733,0.38181,3833052.2,84999.414,1891.0549,2391.9048,1106.3322,1,3865.63262,2261.52799,1.7093,0.23982,2.502,7.31012,3.97412,1419.2205,1210.2574,1.70817,2424.2747,1.17266,-0.83287,0.0
321.6,2.04417,2.23057,162.48952,14.61762,0.38093,3844442.2,85630.52,1891.0549,2391.9048,1106.3322,1,3865.63262,2261.52799,1.7093,0.23982,2.502,7.31012,3.97412,1418.947,1209.9817,1.70895,2424.9126,1.1727,-0.83252,0.0
321.75,2.04417,2.23057,161.2575,14.6176,0.37865,3872259.0,85637.13,1891.0549,2391.9048,1106.3322,1,3865.63262,2261.52799,1.7093,0.23982,2.502,7.31012,3.97412,1418.2455,1209.273,1.71096,2426.5552,1.17281,-0.83163,0.0
321.9,2.0492,2.23057,159.77426,15.18906,0.3755,3910783.2,85434.33,1910.0171,2391.9048,1106.3322,1,3914.0003,2267.09196,1.72644,0.24755,2.50816,7.47581,4.1316,1416.8904,1208.0085,1.71876,2435.2913,1.17291,-0.83075,0.0
322.05,2.05601,2.23057,157.55492,17.05753,0.37124,3962578.0,85231.51,1934.891,2391.9048,1106.3322,1,3978.1518,2274.62787,1.74892,0.25713,2.51649,7.69729,4.34197,1415.0789,1206.3136,1.72932,2447.1245,1.17306,-0.82954,0.0
322.2,2.06011,2.23057,155.24126,17.48046,0.367,4013572.0,85028.69,1949.6744,2391.9048,1106.3322,1,4016.54538,2279.16683,1.76229,0.26254,2.52152,7.83096,4.46894,1413.5016,1204.7913,1.73715,2455.4683,1.17323,-0.8281,0.0
322.35,2.06011,2.23057,154.26085,17.78598,0.36505,4036535.2,84825.82,1949.6744,2391.9048,1106.3322,1,4016.54538,2279.16683,1.76229,0.26254,2.52152,7.83096,4.46894,1412.9231,1204.198,1.73886,2456.8826,1.17333,-0.82729,0.0
322.5,2.06011,2.23057,154.99446,18.79339,0.36617,4024481.0,84622.98,1949.6744,2391.9048,1106.3322,1,4016.54538,2279.16683,1.76229,0.26254,2.52152,7.83096,4.46894,1413.2543,1204.5378,1.73788,2456.072,1.17328,-0.82776,0.0
322.65,2.06011,2.23057,156.22925,18.79339,0.36868,3993390.5,84013.82,1949.6744,2391.9048,1106.3322,1,4016.54538,2279.16683,1.76229,0.26254,2.52152,7.83096,4.46894,1414.0038,1205.3055,1.73567,2454.2454,1.17315,-0.8288,0.0
322.8,2.05482,2.23057,157.84296,18.53229,0.372,3952596.5,83044.95,1929.8094,2391.9048,1106.3322,1,3965.41209,2273.31403,1.74433,0.25522,2.51504,7.65249,4.2991,1415.3977,1206.6128,1.72746,2445.0493,1.17303,-0.82976,0.0
322.95,2.04882,2.23057,159.84608,17.02444,0.37573,3910282.0,81996.41,1909.1307,2391.9048,1106.3322,1,3911.47028,2266.67836,1.72564,0.2472,2.5077,7.46751,4.12391,1416.9901,1208.1017,1.71818,2434.6428,1.17291,-0.83082,0.0
323.1,2.04655,2.23057,161.01817,16.58522,0.37814,3880463.2,80947.89,1901.088,2391.9048,1106.3322,1,3890.66585,2264.16068,1.71837,0.24396,2.50491,7.3965,4.05661,1417.9028,1208.9775,1.71378,2429.9807,1.17281,-0.8316,0.0
323.25,2.04655,2.23057,161.56625,16.5852,0.37923,3867545.5,79899.39,1901.088,2391.9048,1106.3322,1,3890.66585,2264.16068,1.71837,0.24396,2.50491,7.3965,4.05661,1418.2383,1209.3168,1.71282,2429.1921,1.17276,-0.83203,0.0
323.4,2.04655,2.23057,161.45374,16.5855,0.379,3871311.2,78850.9,1901.088,2391.9048,1106.3322,1,3890.66585,2264.16068,1.71837,0.24396,2.50491,7.3965,4.05661,1418.168,1209.2457,1.71302,2429.3572,1.17277,-0.83194,0.0
323.55,2.04655,2.23057,160.50969,16.5891,0.37715,3893260.0,77614.76,1901.088,2391.9048,1106.3322,1,3890.66585,2264.16068,1.71837,0.24396,2.50491,7.3965,4.05661,1417.6,1208.6708,1.71465,2430.6946,1.17286,-0.83121,0.0
323.7,2.04701,2.23057,158.88234,16.5891,0.37423,3912314.5,75998.48,1902.1652,2391.9048,1106.3322,1,3893.751,2264.67292,1.71934,0.24439,2.50548,7.40656,4.06592,1416.6731,1207.7406,1.71769,2433.3992,1.17299,-0.83008,0.0
323.85,2.04805,2.23057,159.91205,16.5891,0.37598,3911764.0,74182.24,1905.4806,2391.9048,1106.3322,1,3902.51237,2265.81927,1.72234,0.24574,2.50675,7.43616,4.09383,1417.125,1208.2217,1.71719,2433.4683,1.1729,-0.83086,0.0
324.0,2.04844,2.23057,159.62437,16.5891,0.37551,3904531.8,72366.06,1907.1536,2391.9048,1106.3322,1,3906.68279,2266.25106,1.72385,0.24641,2.50723,7.45064,4.10768,1416.9514,1208.054,1.71799,2434.3096,1.17292,-0.8307,0.0
324.15,2.04919,2.23057,160.31686,16.59342,0.37687,3899962.2,70549.84,1909.0367,2391.9048,1106.3322,1,3911.98045,2267.08563,1.72555,0.24716,2.50815,7.46811,4.12391,1417.3086,1208.4326,1.71755,2434.2942,1.17285,-0.83129,0.0
324.3,2.04919,2.23057,159.99985,17.21053,0.37622,3903832.8,68733.62,1910.3466,2391.9048,1106.3322,1,3914.66451,2267.08563,1.72674,0.24768,2.50815,7.47837,4.13417,1417.1097,1208.231,1.71812,2434.7646,1.17288,-0.83104,0.0
324.45,2.05035,2.23057,159.29646,19.05493,0.37478,3923309.2,66873.414,1915.3105,2391.9048,1106.3322,1,3927.06191,2268.37098,1.73123,0.24964,2.50957,7.52154,4.17545,1416.5829,1207.7214,1.72055,2437.295,1.17294,-0.83055,0.0
324.6,2.05493,2.23057,157.84564,19.0672,0.37191,3952463.5,64745.332,1929.7756,2391.9048,1106.3322,1,3965.5591,2273.438,1.7443,0.25521,2.51518,7.65264,4.29907,1415.3646,1206.5815,1.72765,2445.2522,1.17304,-0.82973,0.0
324.75,2.05493,2.23057,156.76689,19.0672,0.36983,3974975.8,62343.89,1929.7756,2391.9048,1106.3322,1,3965.5591,2273.438,1.7443,0.25521,2.51518,7.65264,4.29907,1414.737,1205.9414,1.72948,2446.7634,1.17314,-0.82888,0.0
324.9,2.05493,2.23057,156.79677,17.66914,0.36988,3975441.5,59942.46,1929.7756,2391.9048,1106.3322,1,3965.5591,2273.438,1.7443,0.25521,2.51518,7.65264,4.29907,1414.7534,1205.958,1.72944,2446.724,1.17314,-0.82891,0.0
325.05,2.05493,2.23057,157.75058,15.81939,0.37185,3952159.2,57541.02,1929.7756,2391.9048,1106.3322,1,3965.5591,2273.438,1.7443,0.25521,2.51518,7.65264,4.29907,1415.3466,1206.563,1.7277,2445.296,1.17304,-0.82971,0.0
325.2,2.05363,2.23057,159.5349,15.67941,0.37516,3916932.8,55139.62,1929.5431,2391.9048,1106.3322,1,3962.56939,2271.99808,1.74409,0.25512,2.51358,7.64595,4.2945,1416.4453,1207.6525,1.72349,2441.234,1.17289,-0.83094,0.0
