DEPTH,RHOB,RHOB_2,DT,GR,PHIT,AI_obs,AI_obs_2,VP,VP_2,VS,LITHOLOGY,AI,SI,VPVS,PR,G_SAT,M_SAT,K_SAT,VP_gas,VS_gas,RHOB_gas,AI_gas,VPVS_gas,PR_gas,K_dry
285.19,2.0711,2.14133,159.00139,33.30308,0.3618,4042690.0,1361.5093,1916.9595,2278.8694,1070.3083,1,3970.21501,2216.71562,1.79103,0.27353,2.37257,7.61074,4.44732,1366.6848,1163.466,1.75272,2395.4104,1.17467,-0.81634,0.0
285.34,2.0711,2.14133,159.00139,34.46502,0.3618,4042750.0,1427.9121,1916.9595,2278.8694,1070.3083,1,3970.21501,2216.71562,1.79103,0.27353,2.37257,7.61074,4.44732,1366.6848,1163.466,1.75272,2395.4104,1.17467,-0.81634,0.0
285.49,2.0711,2.14133,159.00139,34.99779,0.3618,4042810.0,1494.3148,1916.9595,2278.8694,1070.3083,1,3970.21501,2216.71562,1.79103,0.27353,2.37257,7.61074,4.44732,1366.6848,1163.466,1.75272,2395.4104,1.17467,-0.81634,0.0
285.64,2.0711,2.14133,159.00139,34.87091,0.3618,4042870.0,1560.7139,1916.9595,2278.8694,1070.3083,1,3970.21501,2216.71562,1.79103,0.27353,2.37257,7.61074,4.44732,1366.6848,1163.466,1.75272,2395.4104,1.17467,-0.81634,0.0
285.79,2.0711,2.14133,159.00139,34.60312,0.3618,4042930.0,1627.1066,1916.9595,2278.8694,1070.3083,1,3970.21501,2216.71562,1.79103,0.27353,2.37257,7.61074,4.44732,1366.6848,1163.466,1.75272,2395.4104,1.17467,-0.81634,0.0
285.94,2.07113,2.14133,159.00139,33.11681,0.3618,4043029.8,1685.4894,1916.9595,2278.8694,1070.3083,1,3970.27214,2216.74752,1.79103,0.27353,2.3726,7.61085,4.44738,1366.6827,1163.4644,1.75275,2395.4475,1.17467,-0.81634,0.0
286.09,2.0712,2.14133,159.00139,32.87572,0.3618,4043240.0,1739.9319,1916.9595,2278.8694,1070.3083,1,3970.40651,2216.82254,1.79103,0.27353,2.37268,7.61111,4.44753,1366.6777,1163.4608,1.75282,2395.5347,1.17467,-0.81634,0.0
286.24,2.0712,2.14133,159.00139,33.57212,0.3618,4043300.0,1794.3739,1916.9595,2278.8694,1070.3083,1,3970.40651,2216.82254,1.79103,0.27353,2.37268,7.61111,4.44753,1366.6777,1163.4608,1.75282,2395.5347,1.17467,-0.81634,0.0
286.39,2.0712,2.14133,159.00139,33.87967,0.3618,4043359.8,1848.8148,1916.9595,2278.8694,1070.3083,1,3970.40651,2216.82254,1.79103,0.27353,2.37268,7.61111,4.44753,1366.6777,1163.4608,1.75282,2395.5347,1.17467,-0.81634,0.0
286.54,2.0712,2.14133,159.00139,34.06879,0.3618,4043410.0,1903.2573,1916.9595,2278.8694,1070.3083,1,3970.40651,2216.82254,1.79103,0.27353,2.37268,7.61111,4.44753,1366.6777,1163.4608,1.75282,2395.5347,1.17467,-0.81634,0.0
286.69,2.0712,2.14133,159.00139,29.78494,0.3617,4043470.0,1957.6993,1916.9595,2278.8694,1070.3083,1,3970.40651,2216.82254,1.79103,0.27353,2.37268,7.61111,4.44753,1366.6498,1163.4316,1.7529,2395.6057,1.17467,-0.8163,0.0
286.84,2.0712,2.14133,159.00139,30.72704,0.3617,4043530.0,2006.461,1916.9595,2278.8694,1070.3083,1,3970.40651,2216.82254,1.79103,0.27353,2.37268,7.61111,4.44753,1366.6498,1163.4316,1.7529,2395.6057,1.17467,-0.8163,0.0
286.99,2.07121,2.14133,159.00139,32.00501,0.3617,4043609.8,2042.4825,1916.9595,2278.8694,1070.3083,1,3970.4257,2216.83326,1.79103,0.27353,2.3727,7.61115,4.44755,1366.6492,1163.4312,1.75291,2395.6182,1.17467,-0.8163,0.0
287.14,2.0713,2.14133,159.00139,33.49756,0.3617,4043840.0,2078.4966,1916.9595,2278.8694,1070.3083,1,3970.59847,2216.92972,1.79103,0.27353,2.3728,7.61148,4.44775,1366.6427,1163.4265,1.753,2395.7302,1.17467,-0.81631,0.0
287.29,2.0713,2.14133,159.00139,32.80364,0.3617,4043899.8,2114.518,1916.9595,2278.8694,1070.3083,1,3970.59847,2216.92972,1.79103,0.27353,2.3728,7.61148,4.44775,1366.6427,1163.4265,1.753,2395.7302,1.17467,-0.81631,0.0
287.44,2.0713,2.14133,159.00139,31.42171,0.3617,4043960.2,2150.5396,1916.9595,2278.8694,1070.3083,1,3970.59847,2216.92972,1.79103,0.27353,2.3728,7.61148,4.44775,1366.6427,1163.4265,1.753,2395.7302,1.17467,-0.81631,0.0
287.59,2.0713,2.14133,159.00139,31.34988,0.3617,4044020.0,2186.5513,1916.9595,2278.8694,1070.3083,1,3970.59847,2216.92972,1.79103,0.27353,2.3728,7.61148,4.44775,1366.6427,1163.4265,1.753,2395.7302,1.17467,-0.81631,0.0
287.74,2.0713,2.14133,159.00139,33.7862,0.3617,4044080.0,2222.571,1916.9595,2278.8694,1070.3083,1,3970.59847,2216.92972,1.79103,0.27353,2.3728,7.61148,4.44775,1366.6427,1163.4265,1.753,2395.7302,1.17467,-0.81631,0.0
287.89,2.0713,2.14133,159.00139,32.39802,0.3617,4044130.0,2237.4585,1916.9595,2278.8694,1070.3083,1,3970.59847,2216.92972,1.79103,0.27353,2.3728,7.61148,4.44775,1366.6427,1163.4265,1.753,2395.7302,1.17467,-0.81631,0.0
288.04,2.0713,2.14133,159.00139,33.15556,0.3617,4044189.8,2251.1292,1916.9595,2278.8694,1070.3083,1,3970.59847,2216.92972,1.79103,0.27353,2.3728,7.61148,4.44775,1366.6427,1163.4265,1.753,2395.7302,1.17467,-0.81631,0.0
288.19,2.0713,2.14133,159.00139,29.02964,0.3617,4044250.2,2264.8098,1916.9595,2278.8694,1070.3083,1,3970.59847,2216.92972,1.79103,0.27353,2.3728,7.61148,4.44775,1366.6427,1163.4265,1.753,2395.7302,1.17467,-0.81631,0.0
288.34,2.0714,2.14133,159.00139,29.62958,0.3617,4044499.8,2278.4805,1916.9595,2278.8694,1070.3083,1,3970.78996,2217.03664,1.79103,0.27353,2.37291,7.61184,4.44796,1366.6356,1163.4214,1.7531,2395.8542,1.17467,-0.81631,0.0
288.49,2.0714,2.14133,159.00139,28.72464,0.3616,4044560.2,2292.161,1916.9595,2278.8694,1070.3083,1,3970.78996,2217.03664,1.79103,0.27353,2.37291,7.61184,4.44796,1366.6077,1163.3922,1.75319,2395.9255,1.17467,-0.81627,0.0
288.64,2.0714,2.14133,159.00139,29.31355,0.3616,4044620.0,2305.8289,1916.9595,2278.8694,1070.3083,1,3970.78996,2217.03664,1.79103,0.27353,2.37291,7.61184,4.44796,1366.6077,1163.3922,1.75319,2395.9255,1.17467,-0.81627,0.0
288.79,2.0714,2.14133,159.00139,29.91027,0.3616,4044680.0,2306.05,1916.9595,2278.8694,1070.3083,1,3970.78996,2217.03664,1.79103,0.27353,2.37291,7.61184,4.44796,1366.6077,1163.3922,1.75319,2395.9255,1.17467,-0.81627,0.0
288.94,2.0714,2.14133,159.00139,24.76515,0.3616,4044740.0,2296.65,1916.9595,2278.8694,1070.3083,1,3970.78996,2217.03664,1.79103,0.27353,2.37291,7.61184,4.44796,1366.6077,1163.3922,1.75319,2395.9255,1.17467,-0.81627,0.0
289.09,2.0714,2.14133,159.00139,21.08743,0.3616,4044789.8,2287.2598,1916.9595,2278.8694,1070.3083,1,3970.78996,2217.03664,1.79103,0.27353,2.37291,7.61184,4.44796,1366.6077,1163.3922,1.75319,2395.9255,1.17467,-0.81627,0.0
289.24,2.0714,2.14133,159.00139,21.94446,0.3616,4044850.2,2277.8594,1916.9595,2278.8694,1070.3083,1,3970.78996,2217.03664,1.79103,0.27353,2.37291,7.61184,4.44796,1366.6077,1163.3922,1.75319,2395.9255,1.17467,-0.81627,0.0
289.39,2.0714,2.14133,159.00139,22.86572,0.3616,4044910.0,2268.461,1916.9595,2278.8694,1070.3083,1,3970.78996,2217.03664,1.79103,0.27353,2.37291,7.61184,4.44796,1366.6077,1163.3922,1.75319,2395.9255,1.17467,-0.81627,0.0
289.54,2.07149,2.14133,159.00139,25.36717,0.3616,4045140.2,2259.0605,1916.9595,2278.8694,1070.3083,1,3970.96273,2217.1331,1.79103,0.27353,2.37302,7.61218,4.44815,1366.6013,1163.3877,1.75328,2396.0374,1.17467,-0.81628,0.0
289.69,2.0715,2.14133,159.00139,25.4243,0.3616,4045220.0,2245.1401,1916.9595,2278.8694,1070.3083,1,3970.98192,2217.14381,1.79103,0.27353,2.37303,7.61221,4.44818,1366.6006,1163.3871,1.75329,2396.0498,1.17467,-0.81628,0.0
289.84,2.0715,2.14133,159.00139,25.12587,0.3616,4045280.0,2215.259,1916.9595,2278.8694,1070.3083,1,3970.98192,2217.14381,1.79103,0.27353,2.37303,7.61221,4.44818,1366.6006,1163.3871,1.75329,2396.0498,1.17467,-0.81628,0.0
289.99,2.0715,2.14133,159.00139,24.04964,0.3616,4045340.0,2185.3777,1916.9595,2278.8694,1070.3083,1,3970.98192,2217.14381,1.79103,0.27353,2.37303,7.61221,4.44818,1366.6006,1163.3871,1.75329,2396.0498,1.17467,-0.81628,0.0
290.14,2.0715,2.14133,159.00139,23.24508,0.3616,4045400.0,2155.4927,1916.9595,2278.8694,1070.3083,1,3970.98192,2217.14381,1.79103,0.27353,2.37303,7.61221,4.44818,1366.6006,1163.3871,1.75329,2396.0498,1.17467,-0.81628,0.0
290.29,2.0715,2.14133,159.00139,23.47509,0.3615,4045460.0,2125.6116,1916.9595,2278.8694,1070.3083,1,3970.98192,2217.14381,1.79103,0.27353,2.37303,7.61221,4.44818,1366.5726,1163.3579,1.75338,2396.121,1.17468,-0.81623,0.0
290.44,2.0715,2.14133,159.00139,25.23448,0.3615,4045510.0,2095.7202,1916.9595,2278.8694,1070.3083,1,3970.98192,2217.14381,1.79103,0.27353,2.37303,7.61221,4.44818,1366.5726,1163.3579,1.75338,2396.121,1.17468,-0.81623,0.0
290.59,2.07158,2.14133,159.00139,28.95944,0.3615,4045720.2,2065.8389,1916.9595,2278.8694,1070.3083,1,3971.13549,2217.22955,1.79103,0.27353,2.37312,7.61251,4.44835,1366.5669,1163.3539,1.75346,2396.2207,1.17468,-0.81624,0.0
290.74,2.0716,2.14133,159.00139,30.39056,0.3615,4045830.0,2023.1469,1916.9595,2278.8694,1070.3083,1,3971.17342,2217.25073,1.79103,0.27353,2.37314,7.61258,4.44839,1366.5656,1163.3529,1.75348,2396.2454,1.17468,-0.81624,0.0
290.89,2.0716,2.14133,159.00139,29.86735,0.3615,4045889.8,1978.3441,1916.9595,2278.8694,1070.3083,1,3971.17342,2217.25073,1.79103,0.27353,2.37314,7.61258,4.44839,1366.5656,1163.3529,1.75348,2396.2454,1.17468,-0.81624,0.0
291.04,2.0716,2.14133,159.00139,27.43812,0.3615,4045940.0,1933.5323,1916.9595,2278.8694,1070.3083,1,3971.17342,2217.25073,1.79103,0.27353,2.37314,7.61258,4.44839,1366.5656,1163.3529,1.75348,2396.2454,1.17468,-0.81624,0.0
291.19,2.0716,2.14133,159.00139,26.38271,0.3615,4046000.0,1888.7303,1916.9595,2278.8694,1070.3083,1,3971.17342,2217.25073,1.79103,0.27353,2.37314,7.61258,4.44839,1366.5656,1163.3529,1.75348,2396.2454,1.17468,-0.81624,0.0
291.34,2.0716,2.14133,159.00139,26.71259,0.3615,4046060.0,1843.9187,1916.9595,2278.8694,1070.3083,1,3971.17342,2217.25073,1.79103,0.27353,2.37314,7.61258,4.44839,1366.5656,1163.3529,1.75348,2396.2454,1.17468,-0.81624,0.0
291.49,2.0716,2.14133,159.00139,26.49083,0.3615,4046120.0,1799.1167,1916.9595,2278.8694,1070.3083,1,3971.17342,2217.25073,1.79103,0.27353,2.37314,7.61258,4.44839,1366.5656,1163.3529,1.75348,2396.2454,1.17468,-0.81624,0.0
291.64,2.0716,2.14133,159.00139,24.09622,0.3615,4046179.8,1750.7043,1916.9595,2278.8694,1070.3083,1,3971.17342,2217.25073,1.79103,0.27353,2.37314,7.61258,4.44839,1366.5656,1163.3529,1.75348,2396.2454,1.17468,-0.81624,0.0
291.79,2.07166,2.14133,159.00139,23.34764,0.3615,4046360.0,1698.6227,1916.9595,2278.8694,1070.3083,1,3971.28814,2217.31479,1.79103,0.27353,2.37321,7.6128,4.44852,1366.5613,1163.3499,1.75354,2396.3196,1.17468,-0.81625,0.0
291.94,2.0717,2.14133,159.00139,24.70458,0.3615,4046489.8,1646.5405,1916.9595,2278.8694,1070.3083,1,3971.36538,2217.35791,1.79103,0.27353,2.37326,7.61295,4.4486,1366.5583,1163.3478,1.75358,2396.3696,1.17468,-0.81625,0.0
292.09,2.0717,2.14133,159.00139,27.79115,0.3614,4046550.2,1594.4584,1916.9595,2278.8694,1070.3083,1,3971.36538,2217.35791,1.79103,0.27353,2.37326,7.61295,4.4486,1366.5305,1163.3186,1.75367,2396.441,1.17468,-0.8162,0.0
292.24,2.0717,2.14133,159.00139,29.50674,0.3614,4046610.0,1542.3864,1916.9595,2278.8694,1070.3083,1,3971.36538,2217.35791,1.79103,0.27353,2.37326,7.61295,4.4486,1366.5305,1163.3186,1.75367,2396.441,1.17468,-0.8162,0.0
292.39,2.0717,2.14133,159.00139,29.98066,0.3614,4046660.0,1490.3048,1916.9595,2278.8694,1070.3083,1,3971.36538,2217.35791,1.79103,0.27353,2.37326,7.61295,4.4486,1366.5305,1163.3186,1.75367,2396.441,1.17468,-0.8162,0.0
292.54,2.0717,2.14133,159.00139,30.23619,0.3614,4046720.0,1438.3927,1916.9595,2278.8694,1070.3083,1,3971.36538,2217.35791,1.79103,0.27353,2.37326,7.61295,4.4486,1366.5305,1163.3186,1.75367,2396.441,1.17468,-0.8162,0.0
292.69,2.0717,2.14133,159.00139,28.90981,0.3614,4046779.8,1387.6005,1916.9595,2278.8694,1070.3083,1,3971.36538,2217.35791,1.79103,0.27353,2.37326,7.61295,4.4486,1366.5305,1163.3186,1.75367,2396.441,1.17468,-0.8162,0.0
292.84,2.07175,2.14133,159.00139,26.68355,0.3614,4046940.0,1336.7985,1916.9595,2278.8694,1070.3083,1,3971.4609,2217.41124,1.79103,0.27353,2.37331,7.61313,4.44871,1366.5271,1163.316,1.75372,2396.503,1.17468,-0.81621,0.0
292.99,2.0718,2.14133,159.00139,25.06304,0.3614,4047090.2,1286.0063,1916.9595,2278.8694,1070.3083,1,3971.55688,2217.46483,1.79103,0.27353,2.37337,7.61331,4.44882,1366.5233,1163.3135,1.75377,2396.565,1.17468,-0.81621,0.0
293.14,2.0718,2.14133,159.00139,27.04592,0.3614,4047150.0,1235.2146,1916.9595,2278.8694,1070.3083,1,3971.55688,2217.46483,1.79103,0.27353,2.37337,7.61331,4.44882,1366.5233,1163.3135,1.75377,2396.565,1.17468,-0.81621,0.0
293.29,2.0718,2.14133,159.00139,30.80081,0.3614,4047210.0,1184.4126,1916.9595,2278.8694,1070.3083,1,3971.55688,2217.46483,1.79103,0.27353,2.37337,7.61331,4.44882,1366.5233,1163.3135,1.75377,2396.565,1.17468,-0.81621,0.0
293.44,2.0718,2.14133,159.00139,32.62188,0.3614,4047270.0,1133.6205,1916.9595,2278.8694,1070.3083,1,3971.55688,2217.46483,1.79103,0.27353,2.37337,7.61331,4.44882,1366.5233,1163.3135,1.75377,2396.565,1.17468,-0.81621,0.0
293.59,2.0718,2.14133,159.00139,32.85879,0.3614,4047330.0,1090.0787,1916.9595,2278.8694,1070.3083,1,3971.55688,2217.46483,1.79103,0.27353,2.37337,7.61331,4.44882,1366.5233,1163.3135,1.75377,2396.565,1.17468,-0.81621,0.0
293.74,2.0718,2.14133,159.00139,32.62271,0.3614,4047380.2,1048.6771,1916.9595,2278.8694,1070.3083,1,3971.55688,2217.46483,1.79103,0.27353,2.37337,7.61331,4.44882,1366.5233,1163.3135,1.75377,2396.565,1.17468,-0.81621,0.0
293.89,2.0718,2.14133,159.00139,32.71159,0.3614,4047440.0,1007.2838,1916.9595,2278.8694,1070.3083,1,3971.55688,2217.46483,1.79103,0.27353,2.37337,7.61331,4.44882,1366.5233,1163.3135,1.75377,2396.565,1.17468,-0.81621,0.0
294.04,2.07184,2.14133,159.00139,31.99274,0.3613,4047580.0,965.8921,1916.9595,2278.8694,1070.3083,1,3971.63366,2217.5077,1.79103,0.27353,2.37342,7.61346,4.44891,1366.4927,1163.2822,1.7539,2396.686,1.17469,-0.81617,0.0
294.19,2.0719,2.14133,159.00139,30.04162,0.3613,4047760.0,924.4984,1916.9595,2278.8694,1070.3083,1,3971.74838,2217.57175,1.79103,0.27353,2.37349,7.61368,4.44903,1366.4885,1163.2792,1.75396,2396.7605,1.17469,-0.81618,0.0
294.34,2.0719,2.14133,159.00139,26.12356,0.3613,4047810.0,883.10394,1916.9595,2278.8694,1070.3083,1,3971.74838,2217.57175,1.79103,0.27353,2.37349,7.61368,4.44903,1366.4885,1163.2792,1.75396,2396.7605,1.17469,-0.81618,0.0
294.49,2.0719,2.14133,159.00139,21.75462,0.3613,4047870.0,848.1592,1916.9595,2278.8694,1070.3083,1,3971.74838,2217.57175,1.79103,0.27353,2.37349,7.61368,4.44903,1366.4885,1163.2792,1.75396,2396.7605,1.17469,-0.81618,0.0
294.64,2.0719,2.14133,159.00139,19.22103,0.3613,4047930.0,822.53125,1916.9595,2278.8694,1070.3083,1,3971.74838,2217.57175,1.79103,0.27353,2.37349,7.61368,4.44903,1366.4885,1163.2792,1.75396,2396.7605,1.17469,-0.81618,0.0
294.79,2.0719,2.14133,159.00139,19.81747,0.3613,4047990.0,796.90326,1916.9595,2278.8694,1070.3083,1,3971.74838,2217.57175,1.79103,0.27353,2.37349,7.61368,4.44903,1366.4885,1163.2792,1.75396,2396.7605,1.17469,-0.81618,0.0
294.94,2.0719,2.14133,159.00139,21.01239,0.3613,4048050.0,771.27625,1916.9595,2278.8694,1070.3083,1,3971.74838,2217.57175,1.79103,0.27353,2.37349,7.61368,4.44903,1366.4885,1163.2792,1.75396,2396.7605,1.17469,-0.81618,0.0
295.09,2.07193,2.14133,159.00139,23.8518,0.3613,4048160.0,745.64813,1916.9595,2278.8694,1070.3083,1,3971.80596,2217.60391,1.79103,0.27353,2.37352,7.61379,4.4491,1366.4865,1163.2777,1.75399,2396.7976,1.17469,-0.81618,0.0
295.24,2.072,2.14133,159.00139,26.99259,0.3613,4048360.0,720.0213,1916.9595,2278.8694,1070.3083,1,3971.94033,2217.67893,1.79103,0.27353,2.3736,7.61405,4.44925,1366.4813,1163.274,1.75406,2396.8848,1.17469,-0.81618,0.0
295.39,2.072,2.14133,159.00139,28.25948,0.3613,4048420.0,695.29926,1916.9595,2278.8694,1070.3083,1,3971.94033,2217.67893,1.79103,0.27353,2.3736,7.61405,4.44925,1366.4813,1163.274,1.75406,2396.8848,1.17469,-0.81618,0.0
295.54,2.072,2.14133,159.00139,27.07396,0.3613,4048479.8,689.01526,1916.9595,2278.8694,1070.3083,1,3971.94033,2217.67893,1.79103,0.27353,2.3736,7.61405,4.44925,1366.4813,1163.274,1.75406,2396.8848,1.17469,-0.81618,0.0
295.69,2.072,2.14133,159.00139,24.77742,0.3613,4048530.0,682.73303,1916.9595,2278.8694,1070.3083,1,3971.94033,2217.67893,1.79103,0.27353,2.3736,7.61405,4.44925,1366.4813,1163.274,1.75406,2396.8848,1.17469,-0.81618,0.0
295.84,2.072,2.14133,159.00139,24.77739,0.3612,4048590.0,676.4508,1916.9595,2278.8694,1070.3083,1,3971.94033,2217.67893,1.79103,0.27353,2.3736,7.61405,4.44925,1366.4535,1163.2449,1.75414,2396.956,1.17469,-0.81614,0.0
295.99,2.072,2.14133,159.00139,24.60004,0.3612,4048650.0,670.1686,1916.9595,2278.8694,1070.3083,1,3971.94033,2217.67893,1.79103,0.27353,2.3736,7.61405,4.44925,1366.4535,1163.2449,1.75414,2396.956,1.17469,-0.81614,0.0
296.14,2.072,2.14133,159.00139,23.75918,0.3612,4048710.0,663.88556,1916.9595,2278.8694,1070.3083,1,3971.94033,2217.67893,1.79103,0.27353,2.3736,7.61405,4.44925,1366.4535,1163.2449,1.75414,2396.956,1.17469,-0.81614,0.0
296.29,2.07202,2.14133,159.00139,23.45852,0.3612,4048800.0,657.6043,1916.9595,2278.8694,1070.3083,1,3971.97872,2217.70036,1.79103,0.27353,2.37362,7.61412,4.44929,1366.452,1163.2439,1.75416,2396.981,1.17469,-0.81614,0.0
296.44,2.0721,2.14133,159.00139,24.96348,0.3612,4049019.8,664.6779,1916.9595,2278.8694,1070.3083,1,3972.13183,2217.78585,1.79103,0.27353,2.37371,7.61442,4.44946,1366.4463,1163.2399,1.75424,2397.08,1.17469,-0.81615,0.0
296.59,2.0721,2.14133,159.00139,27.77038,0.3612,4049080.2,677.91144,1916.9595,2278.8694,1070.3083,1,3972.13183,2217.78585,1.79103,0.27353,2.37371,7.61442,4.44946,1366.4463,1163.2399,1.75424,2397.08,1.17469,-0.81615,0.0
296.74,2.0721,2.14133,159.00139,27.3327,0.3612,4049140.0,691.1439,1916.9595,2278.8694,1070.3083,1,3972.13183,2217.78585,1.79103,0.27353,2.37371,7.61442,4.44946,1366.4463,1163.2399,1.75424,2397.08,1.17469,-0.81615,0.0
296.89,2.0721,2.14133,159.00139,25.93073,0.3612,4049200.0,704.37787,1916.9595,2278.8694,1070.3083,1,3972.13183,2217.78585,1.79103,0.27353,2.37371,7.61442,4.44946,1366.4463,1163.2399,1.75424,2397.08,1.17469,-0.81615,0.0
297.04,2.0721,2.14133,159.00139,25.71041,0.3612,4049250.0,717.6103,1916.9595,2278.8694,1070.3083,1,3972.13183,2217.78585,1.79103,0.27353,2.37371,7.61442,4.44946,1366.4463,1163.2399,1.75424,2397.08,1.17469,-0.81615,0.0
297.19,2.0721,2.14133,159.00139,29.38706,0.3612,4049309.8,730.8438,1916.9595,2278.8694,1070.3083,1,3972.13183,2217.78585,1.79103,0.27353,2.37371,7.61442,4.44946,1366.4463,1163.2399,1.75424,2397.08,1.17469,-0.81615,0.0
297.34,2.0721,2.14133,159.00139,30.17466,0.3612,4049370.2,749.29395,1916.9595,2278.8694,1070.3083,1,3972.13183,2217.78585,1.79103,0.27353,2.37371,7.61442,4.44946,1366.4463,1163.2399,1.75424,2397.08,1.17469,-0.81615,0.0
297.49,2.0721,2.14133,159.00139,28.8223,0.3612,4049440.0,778.72406,1916.9595,2278.8694,1070.3083,1,3972.13183,2217.78585,1.79103,0.27353,2.37371,7.61442,4.44946,1366.4463,1163.2399,1.75424,2397.08,1.17469,-0.81615,0.0
297.64,2.0722,2.14133,159.00139,23.22181,0.3611,4049690.0,808.15533,1916.9595,2278.8694,1070.3083,1,3972.32379,2217.89303,1.79103,0.27353,2.37383,7.61478,4.44968,1366.4113,1163.2056,1.75443,2397.276,1.17469,-0.81611,0.0
297.79,2.0722,2.14133,159.00139,21.1415,0.3611,4049740.0,837.58545,1916.9595,2278.8694,1070.3083,1,3972.32379,2217.89303,1.79103,0.27353,2.37383,7.61478,4.44968,1366.4113,1163.2056,1.75443,2397.276,1.17469,-0.81611,0.0
297.94,2.0722,2.14133,159.00139,22.35119,0.3611,4049800.0,867.0157,1916.9595,2278.8694,1070.3083,1,3972.32379,2217.89303,1.79103,0.27353,2.37383,7.61478,4.44968,1366.4113,1163.2056,1.75443,2397.276,1.17469,-0.81611,0.0
298.09,2.0722,2.14133,159.00139,24.44609,0.3611,4049860.0,896.4469,1916.9595,2278.8694,1070.3083,1,3972.32379,2217.89303,1.79103,0.27353,2.37383,7.61478,4.44968,1366.4113,1163.2056,1.75443,2397.276,1.17469,-0.81611,0.0
298.24,2.0722,2.14133,159.00139,27.41788,0.3611,4049920.0,925.87775,1916.9595,2278.8694,1070.3083,1,3972.32379,2217.89303,1.79103,0.27353,2.37383,7.61478,4.44968,1366.4113,1163.2056,1.75443,2397.276,1.17469,-0.81611,0.0
298.39,2.0722,2.14133,159.00139,25.76955,0.3611,4049980.0,964.77155,1916.9595,2278.8694,1070.3083,1,3972.32379,2217.89303,1.79103,0.27353,2.37383,7.61478,4.44968,1366.4113,1163.2056,1.75443,2397.276,1.17469,-0.81611,0.0
298.54,2.0722,2.14133,159.00139,27.11053,0.3611,4050040.0,1004.058,1916.9595,2278.8694,1070.3083,1,3972.32379,2217.89303,1.79103,0.27353,2.37383,7.61478,4.44968,1366.4113,1163.2056,1.75443,2397.276,1.17469,-0.81611,0.0
298.69,2.07229,2.14133,159.00139,28.04299,0.3611,4050280.0,1043.3496,1916.9595,2278.8694,1070.3083,1,3972.49609,2217.98923,1.79103,0.27353,2.37393,7.61511,4.44987,1366.4049,1163.201,1.75452,2397.3875,1.17469,-0.81612,0.0
298.84,2.0723,2.14133,159.00139,27.83836,0.3611,4050350.0,1082.6412,1916.9595,2278.8694,1070.3083,1,3972.51529,2217.99995,1.79103,0.27353,2.37394,7.61515,4.44989,1366.4042,1163.2004,1.75453,2397.4,1.17469,-0.81612,0.0
298.99,2.0723,2.14133,159.00139,29.70058,0.3611,4050410.0,1121.9329,1916.9595,2278.8694,1070.3083,1,3972.51529,2217.99995,1.79103,0.27353,2.37394,7.61515,4.44989,1366.4042,1163.2004,1.75453,2397.4,1.17469,-0.81612,0.0
299.14,2.0723,2.14133,159.00139,29.40233,0.3611,4050460.0,1161.2264,1916.9595,2278.8694,1070.3083,1,3972.51529,2217.99995,1.79103,0.27353,2.37394,7.61515,4.44989,1366.4042,1163.2004,1.75453,2397.4,1.17469,-0.81612,0.0
299.29,2.0723,2.14133,159.00139,34.01417,0.3611,4050520.0,1201.398,1916.9595,2278.8694,1070.3083,1,3972.51529,2217.99995,1.79103,0.27353,2.37394,7.61515,4.44989,1366.4042,1163.2004,1.75453,2397.4,1.17469,-0.81612,0.0
299.44,2.0723,2.14133,159.00139,31.46273,0.361,4050580.0,1242.1497,1916.9595,2278.8694,1070.3083,1,3972.51529,2217.99995,1.79103,0.27353,2.37394,7.61515,4.44989,1366.3763,1163.1714,1.75462,2397.4712,1.1747,-0.81607,0.0
299.59,2.0723,2.14133,159.00139,28.08499,0.361,4050640.0,1282.9012,1916.9595,2278.8694,1070.3083,1,3972.51529,2217.99995,1.79103,0.27353,2.37394,7.61515,4.44989,1366.3763,1163.1714,1.75462,2397.4712,1.1747,-0.81607,0.0
299.74,2.0723,2.14133,159.00139,24.55677,0.361,4050700.0,1323.663,1916.9595,2278.8694,1070.3083,1,3972.51529,2217.99995,1.79103,0.27353,2.37394,7.61515,4.44989,1366.3763,1163.1714,1.75462,2397.4712,1.1747,-0.81607,0.0
299.89,2.07238,2.14133,159.00139,24.10864,0.361,4050910.0,1364.4163,1916.9595,2278.8694,1070.3083,1,3972.66839,2218.08543,1.79103,0.27353,2.37404,7.61544,4.45006,1366.3707,1163.1672,1.7547,2397.5703,1.1747,-0.81608,0.0
300.04,2.0724,2.14133,159.00139,24.48948,0.361,4051009.8,1405.168,1916.9595,2278.8694,1070.3083,1,3972.70724,2218.10712,1.79103,0.27353,2.37406,7.61552,4.45011,1366.3693,1163.1663,1.75472,2397.5955,1.1747,-0.81608,0.0
300.19,2.0724,2.14133,159.00139,24.8596,0.361,4051070.2,1444.1196,1916.9595,2278.8694,1070.3083,1,3972.70724,2218.10712,1.79103,0.27353,2.37406,7.61552,4.45011,1366.3693,1163.1663,1.75472,2397.5955,1.1747,-0.81608,0.0
300.34,2.0724,2.14133,159.00139,25.2732,0.361,4051130.0,1477.2009,1916.9595,2278.8694,1070.3083,1,3972.70724,2218.10712,1.79103,0.27353,2.37406,7.61552,4.45011,1366.3693,1163.1663,1.75472,2397.5955,1.1747,-0.81608,0.0
