DEPTH,RHOB,RHOB_2,DT,GR,PHIT,AI_obs,AI_obs_2,VP,VP_2,VS,LITHOLOGY,AI,SI,VPVS,PR,G_SAT,M_SAT,K_SAT,VP_gas,VS_gas,RHOB_gas,AI_gas,VPVS_gas,PR_gas,K_dry
343.05,2.1229,2.07792,148.78172,25.75002,0.3294,4396570.0,13611.618,2048.64,2021.0159,991.1544,1,4349.05765,2104.12173,2.06692,0.3472,2.08551,8.90965,6.12897,1258.2079,1066.649,1.83303,2306.33,1.17959,-0.77736,0.0
343.2,2.123,2.07792,148.78172,26.04518,0.3294,4396890.0,13858.681,2048.64,2021.0159,991.1544,1,4349.2623,2104.22074,2.06692,0.3472,2.08561,8.91007,6.12926,1258.2019,1066.645,1.83313,2306.445,1.17959,-0.77737,0.0
343.35,2.123,2.07792,148.78172,26.34039,0.3294,4397000.0,14105.789,2048.64,2021.0159,991.1544,1,4349.2623,2104.22074,2.06692,0.3472,2.08561,8.91007,6.12926,1258.2019,1066.645,1.83313,2306.445,1.17959,-0.77737,0.0
343.5,2.123,2.07792,148.78172,26.35,0.3294,4397120.0,14352.799,2048.64,2021.0159,991.1544,1,4349.2623,2104.22074,2.06692,0.3472,2.08561,8.91007,6.12926,1258.2019,1066.645,1.83313,2306.445,1.17959,-0.77737,0.0
343.65,2.123,2.07792,148.78172,27.19232,0.3294,4397230.0,14599.91,2048.64,2021.0159,991.1544,1,4349.2623,2104.22074,2.06692,0.3472,2.08561,8.91007,6.12926,1258.2019,1066.645,1.83313,2306.445,1.17959,-0.77737,0.0
343.8,2.123,2.07792,148.78172,27.8021,0.3293,4397340.0,14846.911,2048.64,2021.0159,991.1544,1,4349.2623,2104.22074,2.06692,0.3472,2.08561,8.91007,6.12926,1258.1797,1066.6195,1.83322,2306.515,1.1796,-0.77732,0.0
343.95,2.12309,2.07792,148.78172,27.85,0.3293,4397640.0,14983.988,2048.64,2021.0159,991.1544,1,4349.44693,2104.31006,2.06692,0.3472,2.0857,8.91045,6.12952,1258.1743,1066.6158,1.83331,2306.6187,1.17959,-0.77732,0.0
344.1,2.1231,2.07792,148.78172,27.85,0.3293,4397770.0,15101.095,2048.64,2021.0159,991.1544,1,4349.46744,2104.31999,2.06692,0.3472,2.08571,8.91049,6.12955,1258.1737,1066.6155,1.83332,2306.6301,1.17959,-0.77732,0.0
344.25,2.1231,2.07792,148.78172,27.3268,0.3293,4397880.0,15218.2,2048.64,2021.0159,991.1544,1,4349.46744,2104.31999,2.06692,0.3472,2.08571,8.91049,6.12955,1258.1737,1066.6155,1.83332,2306.6301,1.17959,-0.77732,0.0
344.4,2.1231,2.07792,148.78172,27.25,0.3293,4398000.0,15335.305,2048.64,2021.0159,991.1544,1,4349.46744,2104.31999,2.06692,0.3472,2.08571,8.91049,6.12955,1258.1737,1066.6155,1.83332,2306.6301,1.17959,-0.77732,0.0
344.55,2.12318,2.07792,148.78172,27.25,0.3293,4398280.0,15452.409,2048.64,2021.0159,991.1544,1,4349.63107,2104.39915,2.06692,0.3472,2.08578,8.91083,6.12978,1258.169,1066.6123,1.8334,2306.722,1.17959,-0.77733,0.0
344.7,2.1232,2.07792,148.78172,27.25,0.3293,4398430.0,15569.59,2048.64,2021.0159,991.1544,1,4349.6721,2104.419,2.06692,0.3472,2.0858,8.91091,6.12984,1258.1678,1066.6115,1.83342,2306.7449,1.17959,-0.77733,0.0
344.85,2.1232,2.07792,148.78172,27.73488,0.3293,4398540.0,15590.599,2048.64,2021.0159,991.1544,1,4349.6721,2104.419,2.06692,0.3472,2.0858,8.91091,6.12984,1258.1678,1066.6115,1.83342,2306.7449,1.17959,-0.77733,0.0
345.0,2.1232,2.07792,148.78172,28.5629,0.3292,4398650.0,15547.3,2048.64,2021.0159,991.1544,1,4349.6721,2104.419,2.06692,0.3472,2.0858,8.91091,6.12984,1258.1456,1066.5859,1.8335,2306.815,1.1796,-0.77728,0.0
345.15,2.1232,2.07792,148.78172,28.75,0.3292,4398760.0,15503.898,2048.64,2021.0159,991.1544,1,4349.6721,2104.419,2.06692,0.3472,2.0858,8.91091,6.12984,1258.1456,1066.5859,1.8335,2306.815,1.1796,-0.77728,0.0
345.3,2.12328,2.07792,148.78172,28.82031,0.3292,4399030.0,15460.595,2048.64,2021.0159,991.1544,1,4349.83621,2104.4984,2.06692,0.3472,2.08588,8.91125,6.13007,1258.1409,1066.5828,1.83358,2306.907,1.1796,-0.77728,0.0
345.45,2.1233,2.07792,148.78172,28.99688,0.3292,4399200.0,15417.204,2048.64,2021.0159,991.1544,1,4349.87724,2104.51825,2.06692,0.3472,2.0859,8.91133,6.13013,1258.1396,1066.5819,1.8336,2306.93,1.1796,-0.77729,0.0
345.6,2.1233,2.07792,148.78172,29.05,0.3292,4399310.0,15373.802,2048.64,2021.0159,991.1544,1,4349.87724,2104.51825,2.06692,0.3472,2.0859,8.91133,6.13013,1258.1396,1066.5819,1.8336,2306.93,1.1796,-0.77729,0.0
345.75,2.1233,2.07792,148.78172,29.05,0.3292,4399420.0,15271.101,2048.64,2021.0159,991.1544,1,4349.87724,2104.51825,2.06692,0.3472,2.0859,8.91133,6.13013,1258.1396,1066.5819,1.8336,2306.93,1.1796,-0.77729,0.0
345.9,2.12337,2.07792,148.78172,29.04999,0.3292,4399680.0,15058.792,2048.64,2021.0159,991.1544,1,4350.02084,2104.58773,2.06692,0.3472,2.08597,8.91163,6.13033,1258.1355,1066.5791,1.83367,2307.0105,1.1796,-0.77729,0.0
346.05,2.1234,2.07792,148.78172,28.75425,0.3291,4399850.0,14846.384,2048.64,2021.0159,991.1544,1,4350.08189,2104.61727,2.06692,0.3472,2.086,8.91175,6.13042,1258.1116,1066.5524,1.83379,2307.1147,1.17961,-0.77724,0.0
346.2,2.1234,2.07792,148.78172,28.09946,0.3291,4399960.0,14634.117,2048.64,2021.0159,991.1544,1,4350.08189,2104.61727,2.06692,0.3472,2.086,8.91175,6.13042,1258.1116,1066.5524,1.83379,2307.1147,1.17961,-0.77724,0.0
346.35,2.1234,2.07792,148.78172,27.33503,0.3291,4400070.0,14421.809,2048.64,2021.0159,991.1544,1,4350.08189,2104.61727,2.06692,0.3472,2.086,8.91175,6.13042,1258.1116,1066.5524,1.83379,2307.1147,1.17961,-0.77724,0.0
346.5,2.1234,2.07792,148.78172,26.6119,0.3291,4400190.0,14209.401,2048.64,2021.0159,991.1544,1,4350.08189,2104.61727,2.06692,0.3472,2.086,8.91175,6.13042,1258.1116,1066.5524,1.83379,2307.1147,1.17961,-0.77724,0.0
346.65,2.12346,2.07792,148.78172,26.35,0.3291,4400430.0,13981.085,2048.64,2021.0159,991.1544,1,4350.20498,2104.67682,2.06692,0.3472,2.08606,8.912,6.13059,1258.1079,1066.55,1.83385,2307.1838,1.17961,-0.77724,0.0
346.8,2.1235,2.07792,148.78172,26.31066,0.3291,4400620.0,13615.171,2048.64,2021.0159,991.1544,1,4350.28703,2104.71652,2.06692,0.3472,2.0861,8.91217,6.13071,1258.1056,1066.5485,1.83389,2307.23,1.1796,-0.77725,0.0
346.95,2.1235,2.07792,148.78172,25.79714,0.3291,4400730.0,13249.23,2048.64,2021.0159,991.1544,1,4350.28703,2104.71652,2.06692,0.3472,2.0861,8.91217,6.13071,1258.1056,1066.5485,1.83389,2307.23,1.1796,-0.77725,0.0
347.1,2.1235,2.07792,148.78172,25.45002,0.329,4400840.0,12883.216,2048.64,2021.0159,991.1544,1,4350.28703,2104.71652,2.06692,0.3472,2.0861,8.91217,6.13071,1258.0834,1066.5228,1.83398,2307.2998,1.17961,-0.77719,0.0
347.25,2.12356,2.07792,148.78172,25.45,0.329,4401070.0,12517.301,2048.64,2021.0159,991.1544,1,4350.40963,2104.77583,2.06692,0.3472,2.08616,8.91242,6.13088,1258.0798,1066.5205,1.83404,2307.3687,1.17961,-0.77719,0.0
347.4,2.1236,2.07792,148.78172,25.45001,0.329,4401270.0,12151.387,2048.64,2021.0159,991.1544,1,4350.49169,2104.81553,2.06692,0.3472,2.0862,8.91259,6.13099,1258.0775,1066.5189,1.83408,2307.4148,1.17961,-0.7772,0.0
347.55,2.1236,2.07792,148.78172,25.76214,0.329,4401390.0,11785.463,2048.64,2021.0159,991.1544,1,4350.49169,2104.81553,2.06692,0.3472,2.0862,8.91259,6.13099,1258.0775,1066.5189,1.83408,2307.4148,1.17961,-0.7772,0.0
347.7,2.1236,2.07792,148.78172,26.20126,0.329,4401500.0,11319.939,2048.64,2021.0159,991.1544,1,4350.49169,2104.81553,2.06692,0.3472,2.0862,8.91259,6.13099,1258.0775,1066.5189,1.83408,2307.4148,1.17961,-0.7772,0.0
347.85,2.1236,2.07792,148.78172,26.49639,0.329,4401610.0,10837.721,2048.64,2021.0159,991.1544,1,4350.49169,2104.81553,2.06692,0.3472,2.0862,8.91259,6.13099,1258.0775,1066.5189,1.83408,2307.4148,1.17961,-0.7772,0.0
348.0,2.12365,2.07792,148.78172,27.4996,0.329,4401820.0,10355.501,2048.64,2021.0159,991.1544,1,4350.59377,2104.86492,2.06692,0.3472,2.08625,8.9128,6.13114,1258.0745,1066.5168,1.83413,2307.472,1.17961,-0.7772,0.0
348.15,2.1237,2.07792,148.78172,28.58622,0.329,4402040.0,9873.262,2048.64,2021.0159,991.1544,1,4350.69634,2104.91454,2.06692,0.3472,2.0863,8.91301,6.13128,1258.0715,1066.5149,1.83418,2307.5295,1.17961,-0.77721,0.0
348.3,2.1237,2.07792,148.78172,29.14535,0.3289,4402160.0,9391.052,2048.64,2021.0159,991.1544,1,4350.69634,2104.91454,2.06692,0.3472,2.0863,8.91301,6.13128,1258.0493,1066.4894,1.83427,2307.5996,1.17962,-0.77715,0.0
348.45,2.1237,2.07792,148.78172,29.77715,0.3289,4402270.0,8908.83,2048.64,2021.0159,991.1544,1,4350.69634,2104.91454,2.06692,0.3472,2.0863,8.91301,6.13128,1258.0493,1066.4894,1.83427,2307.5996,1.17962,-0.77715,0.0
348.6,2.1237,2.07792,148.78172,30.07238,0.3289,4402380.0,8388.652,2048.64,2021.0159,991.1544,1,4350.69634,2104.91454,2.06692,0.3472,2.0863,8.91301,6.13128,1258.0493,1066.4894,1.83427,2307.5996,1.17962,-0.77715,0.0
348.75,2.12374,2.07792,148.78172,30.25,0.3289,4402570.0,7844.1113,2048.64,2021.0159,991.1544,1,4350.7784,2104.95424,2.06692,0.3472,2.08633,8.91318,6.1314,1258.047,1066.4878,1.83431,2307.6455,1.17962,-0.77715,0.0
348.9,2.1238,2.07792,148.78172,30.24998,0.3289,4402810.0,7299.579,2048.64,2021.0159,991.1544,1,4350.90148,2105.01379,2.06692,0.3472,2.08639,8.91343,6.13157,1258.0435,1066.4854,1.83437,2307.7146,1.17962,-0.77716,0.0
349.05,2.1238,2.07792,148.78172,29.81784,0.3289,4402920.0,6755.047,2048.64,2021.0159,991.1544,1,4350.90148,2105.01379,2.06692,0.3472,2.08639,8.91343,6.13157,1258.0435,1066.4854,1.83437,2307.7146,1.17962,-0.77716,0.0
349.2,2.1238,2.07792,148.78172,29.05006,0.3289,4403040.0,6210.5156,2048.64,2021.0159,991.1544,1,4350.90148,2105.01379,2.06692,0.3472,2.08639,8.91343,6.13157,1258.0435,1066.4854,1.83437,2307.7146,1.17962,-0.77716,0.0
349.35,2.12383,2.07792,148.78172,29.05,0.3289,4403220.0,5665.9736,2048.64,2021.0159,991.1544,1,4350.96303,2105.04357,2.06692,0.3472,2.08642,8.91356,6.13166,1258.0416,1066.4841,1.8344,2307.7493,1.17962,-0.77716,0.0
349.5,2.1239,2.07792,148.78172,29.05,0.3288,4403470.0,5121.5815,2048.64,2021.0159,991.1544,1,4351.10614,2105.11281,2.06692,0.3472,2.08649,8.91385,6.13186,1258.0153,1066.4558,1.83456,2307.8994,1.17962,-0.77711,0.0
349.65,2.1239,2.07792,148.78172,29.05,0.3288,4403580.0,4577.429,2048.64,2021.0159,991.1544,1,4351.10614,2105.11281,2.06692,0.3472,2.08649,8.91385,6.13186,1258.0153,1066.4558,1.83456,2307.8994,1.17962,-0.77711,0.0
349.8,2.1239,2.07792,148.78172,28.96596,0.3288,4403690.0,4033.277,2048.64,2021.0159,991.1544,1,4351.10614,2105.11281,2.06692,0.3472,2.08649,8.91385,6.13186,1258.0153,1066.4558,1.83456,2307.8994,1.17962,-0.77711,0.0
349.95,2.1239,2.07792,148.78172,28.51234,0.3288,4403810.0,3489.1257,2048.64,2021.0159,991.1544,1,4351.10614,2105.11281,2.06692,0.3472,2.08649,8.91385,6.13186,1258.0153,1066.4558,1.83456,2307.8994,1.17962,-0.77711,0.0
350.1,2.12392,2.07792,148.78172,27.77563,0.3288,4403970.0,2944.9834,2048.64,2021.0159,991.1544,1,4351.14717,2105.13266,2.06692,0.3472,2.08651,8.91393,6.13192,1258.0142,1066.4551,1.83458,2307.9224,1.17962,-0.77711,0.0
350.25,2.124,2.07792,148.78172,27.55,0.3288,4404240.0,2400.8315,2048.64,2021.0159,991.1544,1,4351.31128,2105.21206,2.06692,0.3472,2.08659,8.91427,6.13215,1258.0094,1066.4519,1.83466,2308.0146,1.17962,-0.77712,0.0
350.4,2.124,2.07792,148.78172,27.39698,0.3288,4404350.0,1863.8416,2048.64,2021.0159,991.1544,1,4351.31128,2105.21206,2.06692,0.3472,2.08659,8.91427,6.13215,1258.0094,1066.4519,1.83466,2308.0146,1.17962,-0.77712,0.0
350.55,2.124,2.07792,148.78172,26.8419,0.3287,4404460.0,1381.9421,2048.64,2021.0159,991.1544,1,4351.31128,2105.21206,2.06692,0.3472,2.08659,8.91427,6.13215,1257.9872,1066.4263,1.83474,2308.0845,1.17963,-0.77706,0.0
350.7,2.12402,2.07792,148.78172,26.8419,0.3287,4404610.0,900.05347,2048.64,2021.0159,991.1544,1,4351.35231,2105.23191,2.06692,0.3472,2.08661,8.91435,6.13221,1257.986,1066.4255,1.83476,2308.1077,1.17963,-0.77706,0.0
350.85,2.1241,2.07792,148.78172,26.8013,0.3287,4404890.0,418.16083,2048.64,2021.0159,991.1544,1,4351.51593,2105.31107,2.06692,0.3472,2.08669,8.91469,6.13244,1257.9813,1066.4224,1.83484,2308.1995,1.17963,-0.77707,0.0
351.0,2.1241,2.07792,148.78172,26.5635,0.3287,4405000.0,-63.73238,2048.64,2021.0159,991.1544,1,4351.51593,2105.31107,2.06692,0.3472,2.08669,8.91469,6.13244,1257.9813,1066.4224,1.83484,2308.1995,1.17963,-0.77707,0.0
351.15,2.1241,2.07792,148.78172,26.32559,0.3287,4405120.0,-545.62537,2048.64,2021.0159,991.1544,1,4351.51593,2105.31107,2.06692,0.3472,2.08669,8.91469,6.13244,1257.9813,1066.4224,1.83484,2308.1995,1.17963,-0.77707,0.0
351.3,2.1241,2.07792,148.78172,26.1087,0.3287,4405230.0,-1027.5103,2048.64,2021.0159,991.1544,1,4351.51593,2105.31107,2.06692,0.3472,2.08669,8.91469,6.13244,1257.9813,1066.4224,1.83484,2308.1995,1.17963,-0.77707,0.0
351.45,2.12411,2.07792,148.78172,26.05,0.3287,4405370.0,-1410.7379,2048.64,2021.0159,991.1544,1,4351.53694,2105.32123,2.06692,0.3472,2.0867,8.91473,6.13247,1257.9807,1066.4219,1.83485,2308.2112,1.17963,-0.77707,0.0
351.6,2.1242,2.07792,148.78172,26.0346,0.3286,4405660.0,-1778.8842,2048.64,2021.0159,991.1544,1,4351.72108,2105.41032,2.06692,0.3472,2.08679,8.91511,6.13273,1257.9532,1066.3928,1.83503,2308.3845,1.17963,-0.77702,0.0
351.75,2.1242,2.07792,148.78172,25.866,0.3286,4405780.0,-2147.029,2048.64,2021.0159,991.1544,1,4351.72108,2105.41032,2.06692,0.3472,2.08679,8.91511,6.13273,1257.9532,1066.3928,1.83503,2308.3845,1.17963,-0.77702,0.0
351.9,2.1242,2.07792,148.78172,25.75,0.3286,4405890.0,-2515.174,2048.64,2021.0159,991.1544,1,4351.72108,2105.41032,2.06692,0.3472,2.08679,8.91511,6.13273,1257.9532,1066.3928,1.83503,2308.3845,1.17963,-0.77702,0.0
352.05,2.1242,2.07792,148.78172,25.73798,0.3286,4406010.0,-2883.319,2048.64,2021.0159,991.1544,1,4351.72108,2105.41032,2.06692,0.3472,2.08679,8.91511,6.13273,1257.9532,1066.3928,1.83503,2308.3845,1.17963,-0.77702,0.0
352.2,2.1243,2.07792,148.78172,25.45002,0.3286,4406320.0,-3251.4692,2048.64,2021.0159,991.1544,1,4351.92573,2105.50934,2.06692,0.3472,2.08688,8.91553,6.13302,1257.9473,1066.3888,1.83513,2308.4993,1.17963,-0.77703,0.0
352.35,2.1243,2.07792,148.78172,25.4427,0.3286,4406430.0,-3528.5383,2048.64,2021.0159,991.1544,1,4351.92573,2105.50934,2.06692,0.3472,2.08688,8.91553,6.13302,1257.9473,1066.3888,1.83513,2308.4993,1.17963,-0.77703,0.0
352.5,2.1243,2.07792,148.78172,24.55,0.3286,4406540.0,-3749.7495,2048.64,2021.0159,991.1544,1,4351.92573,2105.50934,2.06692,0.3472,2.08688,8.91553,6.13302,1257.9473,1066.3888,1.83513,2308.4993,1.17963,-0.77703,0.0
352.65,2.1243,2.07792,148.78172,24.54996,0.3285,4406660.0,-3970.9688,2048.64,2021.0159,991.1544,1,4351.92573,2105.50934,2.06692,0.3472,2.08688,8.91553,6.13302,1257.9252,1066.3633,1.83522,2308.5693,1.17964,-0.77697,0.0
352.8,2.1243,2.07792,148.78172,23.6714,0.3285,4406770.0,-4192.1875,2048.64,2021.0159,991.1544,1,4351.92573,2105.50934,2.06692,0.3472,2.08688,8.91553,6.13302,1257.9252,1066.3633,1.83522,2308.5693,1.17964,-0.77697,0.0
352.95,2.1244,2.07792,148.78172,23.65,0.3285,4407080.0,-4413.4014,2048.64,2021.0159,991.1544,1,4352.13038,2105.60835,2.06692,0.3472,2.08698,8.91595,6.1333,1257.9192,1066.3594,1.83532,2308.684,1.17964,-0.77698,0.0
353.1,2.1244,2.07792,148.78172,23.65,0.3285,4407200.0,-4634.62,2048.64,2021.0159,991.1544,1,4352.13038,2105.60835,2.06692,0.3472,2.08698,8.91595,6.1333,1257.9192,1066.3594,1.83532,2308.684,1.17964,-0.77698,0.0
353.25,2.1244,2.07792,148.78172,24.7636,0.3285,4407320.0,-4797.4897,2048.64,2021.0159,991.1544,1,4352.13038,2105.60835,2.06692,0.3472,2.08698,8.91595,6.1333,1257.9192,1066.3594,1.83532,2308.684,1.17964,-0.77698,0.0
353.4,2.1244,2.07792,148.78172,24.85,0.3285,4407430.0,-4862.1523,2048.64,2021.0159,991.1544,1,4352.13038,2105.60835,2.06692,0.3472,2.08698,8.91595,6.1333,1257.9192,1066.3594,1.83532,2308.684,1.17964,-0.77698,0.0
353.55,2.12449,2.07792,148.78172,24.85,0.3285,4407730.0,-4926.8247,2048.64,2021.0159,991.1544,1,4352.31501,2105.69767,2.06692,0.3472,2.08707,8.91633,6.13356,1257.914,1066.3557,1.83541,2308.7878,1.17964,-0.77699,0.0
353.7,2.1245,2.07792,148.78172,24.85,0.3285,4407860.0,-4991.4946,2048.64,2021.0159,991.1544,1,4352.33553,2105.7076,2.06692,0.3472,2.08708,8.91637,6.13359,1257.9133,1066.3553,1.83542,2308.7993,1.17964,-0.77699,0.0
353.85,2.1245,2.07792,148.78172,24.85,0.3284,4407970.0,-5056.157,2048.64,2021.0159,991.1544,1,4352.33553,2105.7076,2.06692,0.3472,2.08708,8.91637,6.13359,1257.8911,1066.3298,1.83551,2308.8694,1.17965,-0.77693,0.0
354.0,2.1245,2.07792,148.78172,24.85,0.3284,4408080.0,-5120.83,2048.64,2021.0159,991.1544,1,4352.33553,2105.7076,2.06692,0.3472,2.08708,8.91637,6.13359,1257.8911,1066.3298,1.83551,2308.8694,1.17965,-0.77693,0.0
354.15,2.1245,2.07792,148.78172,25.84842,0.3284,4408200.0,-5167.857,2048.64,2021.0159,991.1544,1,4352.33553,2105.7076,2.06692,0.3472,2.08708,8.91637,6.13359,1257.8911,1066.3298,1.83551,2308.8694,1.17965,-0.77693,0.0
354.3,2.12458,2.07792,148.78172,26.2948,0.3284,4408480.0,-5091.624,2048.64,2021.0159,991.1544,1,4352.49964,2105.787,2.06692,0.3472,2.08716,8.9167,6.13382,1257.8864,1066.3267,1.83559,2308.9614,1.17964,-0.77694,0.0
354.45,2.1246,2.07792,148.78172,26.35,0.3284,4408630.0,-5015.386,2048.64,2021.0159,991.1544,1,4352.54018,2105.80661,2.06692,0.3472,2.08718,8.91679,6.13388,1257.8853,1066.3258,1.83561,2308.9841,1.17964,-0.77694,0.0
354.6,2.1246,2.07792,148.78172,26.82048,0.3284,4408740.0,-4939.1436,2048.64,2021.0159,991.1544,1,4352.54018,2105.80661,2.06692,0.3472,2.08718,8.91679,6.13388,1257.8853,1066.3258,1.83561,2308.9841,1.17964,-0.77694,0.0
354.75,2.1246,2.07792,148.78172,26.95,0.3284,4408860.0,-4862.91,2048.64,2021.0159,991.1544,1,4352.54018,2105.80661,2.06692,0.3472,2.08718,8.91679,6.13388,1257.8853,1066.3258,1.83561,2308.9841,1.17964,-0.77694,0.0
354.9,2.12468,2.07792,148.78172,26.95,0.3283,4409120.0,-4786.667,2048.64,2021.0159,991.1544,1,4352.70429,2105.88601,2.06692,0.3472,2.08726,8.91712,6.13411,1257.8584,1066.2971,1.83578,2309.1462,1.17965,-0.77689,0.0
355.05,2.1247,2.07792,148.78172,26.95,0.3283,4409290.0,-4710.427,2048.64,2021.0159,991.1544,1,4352.74532,2105.90586,2.06692,0.3472,2.08728,8.91721,6.13417,1257.8572,1066.2964,1.8358,2309.1692,1.17965,-0.77689,0.0
355.2,2.1247,2.07792,148.78172,26.95,0.3283,4409400.0,-4544.344,2048.64,2021.0159,991.1544,1,4352.74532,2105.90586,2.06692,0.3472,2.08728,8.91721,6.13417,1257.8572,1066.2964,1.8358,2309.1692,1.17965,-0.77689,0.0
355.35,2.1247,2.07792,148.78172,26.31623,0.3283,4409510.0,-4365.718,2048.64,2021.0159,991.1544,1,4352.74532,2105.90586,2.06692,0.3472,2.08728,8.91721,6.13417,1257.8572,1066.2964,1.8358,2309.1692,1.17965,-0.77689,0.0
355.5,2.1247,2.07792,148.78172,25.4307,0.3283,4409630.0,-4187.1006,2048.64,2021.0159,991.1544,1,4352.74532,2105.90586,2.06692,0.3472,2.08728,8.91721,6.13417,1257.8572,1066.2964,1.8358,2309.1692,1.17965,-0.77689,0.0
355.65,2.12477,2.07792,148.78172,25.15,0.3283,4409880.0,-4008.4734,2048.64,2021.0159,991.1544,1,4352.88843,2105.9751,2.06692,0.3472,2.08735,8.9175,6.13437,1257.853,1066.2936,1.83587,2309.2495,1.17965,-0.7769,0.0
355.8,2.1248,2.07792,148.78172,25.15008,0.3283,4410060.0,-3829.856,2048.64,2021.0159,991.1544,1,4352.94998,2106.00488,2.06692,0.3472,2.08738,8.91763,6.13446,1257.8513,1066.2924,1.8359,2309.2842,1.17965,-0.7769,0.0
355.95,2.1248,2.07792,148.78172,26.21051,0.3282,4410170.0,-3651.2349,2048.64,2021.0159,991.1544,1,4352.94998,2106.00488,2.06692,0.3472,2.08738,8.91763,6.13446,1257.8291,1066.2668,1.83598,2309.354,1.17966,-0.77684,0.0
356.1,2.1248,2.07792,148.78172,27.71174,0.3282,4410290.0,-3443.039,2048.64,2021.0159,991.1544,1,4352.94998,2106.00488,2.06692,0.3472,2.08738,8.91763,6.13446,1257.8291,1066.2668,1.83598,2309.354,1.17966,-0.77684,0.0
356.25,2.1248,2.07792,148.78172,29.1388,0.3282,4410400.0,-3217.5105,2048.64,2021.0159,991.1544,1,4352.94998,2106.00488,2.06692,0.3472,2.08738,8.91763,6.13446,1257.8291,1066.2668,1.83598,2309.354,1.17966,-0.77684,0.0
356.4,2.12486,2.07792,148.78172,30.56616,0.3282,4410630.0,-2991.9814,2048.64,2021.0159,991.1544,1,4353.07306,2106.06443,2.06692,0.3472,2.08744,8.91788,6.13463,1257.8256,1066.2645,1.83604,2309.423,1.17966,-0.77685,0.0
356.55,2.1249,2.07792,148.78172,31.99336,0.3282,4410830.0,-2766.4521,2048.64,2021.0159,991.1544,1,4353.15512,2106.10413,2.06692,0.3472,2.08747,8.91805,6.13475,1257.8232,1066.263,1.83608,2309.4692,1.17966,-0.77685,0.0
356.7,2.1249,2.07792,148.78172,32.79943,0.3282,4410940.0,-2540.929,2048.64,2021.0159,991.1544,1,4353.15512,2106.10413,2.06692,0.3472,2.08747,8.91805,6.13475,1257.8232,1066.263,1.83608,2309.4692,1.17966,-0.77685,0.0
356.85,2.1249,2.07792,148.78172,33.27638,0.3282,4411060.0,-2315.3997,2048.64,2021.0159,991.1544,1,4353.15512,2106.10413,2.06692,0.3472,2.08747,8.91805,6.13475,1257.8232,1066.263,1.83608,2309.4692,1.17966,-0.77685,0.0
357.0,2.12495,2.07792,148.78172,33.55,0.3282,4411280.0,-2096.2905,2048.64,2021.0159,991.1544,1,4353.2572,2106.15352,2.06692,0.3472,2.08752,8.91826,6.13489,1257.8203,1066.261,1.83613,2309.5266,1.17966,-0.77686,0.0
357.15,2.125,2.07792,148.78172,33.54994,0.3281,4411490.0,-1887.5122,2048.64,2021.0159,991.1544,1,4353.35977,2106.20314,2.06692,0.3472,2.08757,8.91847,6.13504,1257.7952,1066.2334,1.83627,2309.654,1.17966,-0.7768,0.0
357.3,2.125,2.07792,148.78172,31.91226,0.3281,4411600.0,-1678.7435,2048.64,2021.0159,991.1544,1,4353.35977,2106.20314,2.06692,0.3472,2.08757,8.91847,6.13504,1257.7952,1066.2334,1.83627,2309.654,1.17966,-0.7768,0.0
357.45,2.125,2.07792,148.78172,30.10615,0.3281,4411710.0,-1469.9675,2048.64,2021.0159,991.1544,1,4353.35977,2106.20314,2.06692,0.3472,2.08757,8.91847,6.13504,1257.7952,1066.2334,1.83627,2309.654,1.17966,-0.7768,0.0
357.6,2.125,2.07792,148.78172,29.67152,0.3281,4411830.0,-1261.199,2048.64,2021.0159,991.1544,1,4353.35977,2106.20314,2.06692,0.3472,2.08757,8.91847,6.13504,1257.7952,1066.2334,1.83627,2309.654,1.17966,-0.7768,0.0
357.75,2.12504,2.07792,148.78172,29.35,0.3281,4412030.0,-1052.4305,2048.64,2021.0159,991.1544,1,4353.44183,2106.24284,2.06692,0.3472,2.08761,8.91863,6.13515,1257.7928,1066.2318,1.83631,2309.7002,1.17966,-0.77681,0.0
357.9,2.1251,2.07792,148.78172,29.35,0.3281,4412260.0,-854.2821,2048.64,2021.0159,991.1544,1,4353.56443,2106.30215,2.06692,0.3472,2.08767,8.91889,6.13532,1257.7893,1066.2295,1.83637,2309.769,1.17966,-0.77681,0.0
358.05,2.1251,2.07792,148.78172,29.47482,0.3281,4412370.0,-723.92377,2048.64,2021.0159,991.1544,1,4353.56443,2106.30215,2.06692,0.3472,2.08767,8.91889,6.13532,1257.7893,1066.2295,1.83637,2309.769,1.17966,-0.77681,0.0
358.2,2.1251,2.07792,148.78172,29.76998,0.3281,4412480.0,-593.56494,2048.64,2021.0159,991.1544,1,4353.56443,2106.30215,2.06692,0.3472,2.08767,8.91889,6.13532,1257.7893,1066.2295,1.83637,2309.769,1.17966,-0.77681,0.0
358.35,2.12514,2.07792,148.78172,30.64136,0.328,4412680.0,-463.20663,2048.64,2021.0159,991.1544,1,4353.64648,2106.34185,2.06692,0.3472,2.08771,8.91905,6.13544,1257.7648,1066.2024,1.8365,2309.885,1.17967,-0.77676,0.0
358.5,2.1252,2.07792,148.78172,31.8604,0.328,4412920.0,-332.84732,2048.64,2021.0159,991.1544,1,4353.76957,2106.4014,2.06692,0.3472,2.08777,8.91931,6.13561,1257.7612,1066.2,1.83656,2309.954,1.17967,-0.77676,0.0
