DEPTH,RHOB,RHOB_2,DT,GR,PHIT,AI_obs,AI_obs_2,VP,VP_2,VS,LITHOLOGY,AI,SI,VPVS,PR,G_SAT,M_SAT,K_SAT,VP_gas,VS_gas,RHOB_gas,AI_gas,VPVS_gas,PR_gas,K_dry
254.4,2.0683,2.098,152.36028,22.22326,0.3636,4024780.0,1509.0168,2000.5215,2063.385,963.1428,1,4137.6786,1992.06831,2.07708,0.34914,1.91865,8.27751,5.71932,1235.3232,1047.5759,1.74833,2159.7554,1.17922,-0.78021,0.0
254.55,2.0683,2.098,152.36028,21.09073,0.3636,4024840.0,1160.928,2000.5215,2063.385,963.1428,1,4137.6786,1992.06831,2.07708,0.34914,1.91865,8.27751,5.71932,1235.3232,1047.5759,1.74833,2159.7554,1.17922,-0.78021,0.0
254.7,2.0683,2.098,152.36028,19.64281,0.3636,4024900.0,761.7817,2000.5215,2063.385,963.1428,1,4137.6786,1992.06831,2.07708,0.34914,1.91865,8.27751,5.71932,1235.3232,1047.5759,1.74833,2159.7554,1.17922,-0.78021,0.0
254.85,2.0683,2.098,152.36028,20.43487,0.3635,4024960.0,349.6378,2000.5215,2063.385,963.1428,1,4137.6786,1992.06831,2.07708,0.34914,1.91865,8.27751,5.71932,1235.2992,1047.5496,1.74842,2159.8218,1.17923,-0.78016,0.0
255.0,2.06832,2.098,152.36028,22.63349,0.3635,4025050.0,-62.50545,2000.5215,2063.385,963.1428,1,4137.71867,1992.0876,2.07708,0.34914,1.91866,8.2776,5.71938,1235.2979,1047.5486,1.74844,2159.8442,1.17923,-0.78016,0.0
255.15,2.0684,2.098,152.36028,22.51579,0.3635,4025270.0,-474.6487,2000.5215,2063.385,963.1428,1,4137.87845,1992.16452,2.07708,0.34914,1.91874,8.27791,5.7196,1235.2925,1047.5449,1.74852,2159.9336,1.17923,-0.78017,0.0
255.3,2.0684,2.098,152.36028,22.2939,0.3635,4025320.0,-886.79254,2000.5215,2063.385,963.1428,1,4137.87845,1992.16452,2.07708,0.34914,1.91874,8.27791,5.7196,1235.2925,1047.5449,1.74852,2159.9336,1.17923,-0.78017,0.0
255.45,2.0684,2.098,152.36028,22.48011,0.3635,4025380.0,-1298.9379,2000.5215,2063.385,963.1428,1,4137.87845,1992.16452,2.07708,0.34914,1.91874,8.27791,5.7196,1235.2925,1047.5449,1.74852,2159.9336,1.17923,-0.78017,0.0
255.6,2.0684,2.098,152.36028,23.10718,0.3635,4025440.0,-1738.2511,2000.5215,2063.385,963.1428,1,4137.87845,1992.16452,2.07708,0.34914,1.91874,8.27791,5.7196,1235.2925,1047.5449,1.74852,2159.9336,1.17923,-0.78017,0.0
255.75,2.0684,2.098,152.36028,22.8733,0.3635,4025500.0,-2182.5789,2000.5215,2063.385,963.1428,1,4137.87845,1992.16452,2.07708,0.34914,1.91874,8.27791,5.7196,1235.2925,1047.5449,1.74852,2159.9336,1.17923,-0.78017,0.0
255.9,2.0684,2.098,152.36028,21.0736,0.3635,4025560.0,-2626.9167,2000.5215,2063.385,963.1428,1,4137.87845,1992.16452,2.07708,0.34914,1.91874,8.27791,5.7196,1235.2925,1047.5449,1.74852,2159.9336,1.17923,-0.78017,0.0
256.05,2.06841,2.098,152.36028,18.43055,0.3635,4025630.0,-3071.2551,2000.5215,2063.385,963.1428,1,4137.89848,1992.17417,2.07708,0.34914,1.91875,8.27795,5.71962,1235.2919,1047.5444,1.74853,2159.9448,1.17923,-0.78017,0.0
256.2,2.0685,2.098,152.36028,17.79635,0.3635,4025870.0,-3515.5925,2000.5215,2063.385,963.1428,1,4138.07877,1992.26097,2.07708,0.34914,1.91883,8.27832,5.71987,1235.2858,1047.5403,1.74862,2160.0454,1.17923,-0.78017,0.0
256.35,2.0685,2.098,152.36028,19.46373,0.3635,4025920.0,-3959.9207,2000.5215,2063.385,963.1428,1,4138.07877,1992.26097,2.07708,0.34914,1.91883,8.27832,5.71987,1235.2858,1047.5403,1.74862,2160.0454,1.17923,-0.78017,0.0
256.5,2.0685,2.098,152.36028,21.1352,0.3635,4025980.0,-4398.939,2000.5215,2063.385,963.1428,1,4138.07877,1992.26097,2.07708,0.34914,1.91883,8.27832,5.71987,1235.2858,1047.5403,1.74862,2160.0454,1.17923,-0.78017,0.0
256.65,2.0685,2.098,152.36028,22.03917,0.3634,4026040.0,-4837.3066,2000.5215,2063.385,963.1428,1,4138.07877,1992.26097,2.07708,0.34914,1.91883,8.27832,5.71987,1235.2617,1047.5139,1.74871,2160.112,1.17923,-0.78012,0.0
256.8,2.0685,2.098,152.36028,21.30334,0.3634,4026100.0,-5275.675,2000.5215,2063.385,963.1428,1,4138.07877,1992.26097,2.07708,0.34914,1.91883,8.27832,5.71987,1235.2617,1047.5139,1.74871,2160.112,1.17923,-0.78012,0.0
256.95,2.0685,2.098,152.36028,23.00986,0.3634,4026160.0,-5714.033,2000.5215,2063.385,963.1428,1,4138.07877,1992.26097,2.07708,0.34914,1.91883,8.27832,5.71987,1235.2617,1047.5139,1.74871,2160.112,1.17923,-0.78012,0.0
257.1,2.0685,2.098,152.36028,24.27994,0.3634,4026210.0,-6152.401,2000.5215,2063.385,963.1428,1,4138.07877,1992.26097,2.07708,0.34914,1.91883,8.27832,5.71987,1235.2617,1047.5139,1.74871,2160.112,1.17923,-0.78012,0.0
257.25,2.0685,2.098,152.36028,24.4466,0.3634,4026270.0,-6590.769,2000.5215,2063.385,963.1428,1,4138.07877,1992.26097,2.07708,0.34914,1.91883,8.27832,5.71987,1235.2617,1047.5139,1.74871,2160.112,1.17923,-0.78012,0.0
257.4,2.0686,2.098,152.36028,23.59937,0.3634,4026520.0,-6987.015,2000.5215,2063.385,963.1428,1,4138.27862,1992.35718,2.07708,0.34914,1.91892,8.27872,5.72015,1235.255,1047.5093,1.74881,2160.2239,1.17923,-0.78013,0.0
257.55,2.0686,2.098,152.36028,22.87892,0.3634,4026580.0,-7380.471,2000.5215,2063.385,963.1428,1,4138.27862,1992.35718,2.07708,0.34914,1.91892,8.27872,5.72015,1235.255,1047.5093,1.74881,2160.2239,1.17923,-0.78013,0.0
257.7,2.0686,2.098,152.36028,23.08268,0.3634,4026640.0,-7773.9272,2000.5215,2063.385,963.1428,1,4138.27862,1992.35718,2.07708,0.34914,1.91892,8.27872,5.72015,1235.255,1047.5093,1.74881,2160.2239,1.17923,-0.78013,0.0
257.85,2.0686,2.098,152.36028,23.78997,0.3634,4026700.0,-8167.3726,2000.5215,2063.385,963.1428,1,4138.27862,1992.35718,2.07708,0.34914,1.91892,8.27872,5.72015,1235.255,1047.5093,1.74881,2160.2239,1.17923,-0.78013,0.0
258.0,2.0686,2.098,152.36028,24.3271,0.3634,4026760.0,-8560.829,2000.5215,2063.385,963.1428,1,4138.27862,1992.35718,2.07708,0.34914,1.91892,8.27872,5.72015,1235.255,1047.5093,1.74881,2160.2239,1.17923,-0.78013,0.0
258.15,2.0686,2.098,152.36028,23.86574,0.3634,4026810.0,-8954.281,2000.5215,2063.385,963.1428,1,4138.27862,1992.35718,2.07708,0.34914,1.91892,8.27872,5.72015,1235.255,1047.5093,1.74881,2160.2239,1.17923,-0.78013,0.0
258.3,2.0686,2.098,152.36028,24.788,0.3634,4026870.0,-9269.914,2000.5215,2063.385,963.1428,1,4138.27862,1992.35718,2.07708,0.34914,1.91892,8.27872,5.72015,1235.255,1047.5093,1.74881,2160.2239,1.17923,-0.78013,0.0
258.45,2.0686,2.098,152.36028,26.0153,0.3633,4026930.0,-9584.354,2000.5215,2063.385,963.1428,1,4138.27862,1992.35718,2.07708,0.34914,1.91892,8.27872,5.72015,1235.231,1047.4829,1.7489,2160.2903,1.17924,-0.78008,0.0
258.6,2.06868,2.098,152.36028,25.56152,0.3633,4027149.8,-9898.786,2000.5215,2063.385,963.1428,1,4138.43888,1992.43434,2.07708,0.34914,1.919,8.27904,5.72037,1235.2256,1047.4792,1.74898,2160.38,1.17924,-0.78009,0.0
258.75,2.0687,2.098,152.36028,24.1363,0.3633,4027240.0,-10213.199,2000.5215,2063.385,963.1428,1,4138.47895,1992.45363,2.07708,0.34914,1.91902,8.27912,5.72043,1235.2242,1047.4783,1.749,2160.4023,1.17924,-0.78009,0.0
258.9,2.0687,2.098,152.36028,24.27766,0.3633,4027300.0,-10527.611,2000.5215,2063.385,963.1428,1,4138.47895,1992.45363,2.07708,0.34914,1.91902,8.27912,5.72043,1235.2242,1047.4783,1.749,2160.4023,1.17924,-0.78009,0.0
259.05,2.0687,2.098,152.36028,25.83532,0.3633,4027360.0,-10838.816,2000.5215,2063.385,963.1428,1,4138.47895,1992.45363,2.07708,0.34914,1.91902,8.27912,5.72043,1235.2242,1047.4783,1.749,2160.4023,1.17924,-0.78009,0.0
259.2,2.0687,2.098,152.36028,27.28168,0.3633,4027410.0,-11050.282,2000.5215,2063.385,963.1428,1,4138.47895,1992.45363,2.07708,0.34914,1.91902,8.27912,5.72043,1235.2242,1047.4783,1.749,2160.4023,1.17924,-0.78009,0.0
259.35,2.0687,2.098,152.36028,25.46938,0.3633,4027470.0,-11261.791,2000.5215,2063.385,963.1428,1,4138.47895,1992.45363,2.07708,0.34914,1.91902,8.27912,5.72043,1235.2242,1047.4783,1.749,2160.4023,1.17924,-0.78009,0.0
259.5,2.0687,2.098,152.36028,23.7122,0.3633,4027530.0,-11473.299,2000.5215,2063.385,963.1428,1,4138.47895,1992.45363,2.07708,0.34914,1.91902,8.27912,5.72043,1235.2242,1047.4783,1.749,2160.4023,1.17924,-0.78009,0.0
259.65,2.06877,2.098,152.36028,23.77337,0.3633,4027729.8,-11684.808,2000.5215,2063.385,963.1428,1,4138.61869,1992.52091,2.07708,0.34914,1.91908,8.2794,5.72062,1235.2196,1047.4751,1.74907,2160.4805,1.17924,-0.7801,0.0
259.8,2.0688,2.098,152.36028,25.56539,0.3633,4027840.0,-11896.217,2000.5215,2063.385,963.1428,1,4138.67879,1992.54984,2.07708,0.34914,1.91911,8.27952,5.7207,1235.2175,1047.4736,1.7491,2160.514,1.17923,-0.7801,0.0
259.95,2.0688,2.098,152.36028,26.68371,0.3633,4027900.0,-12098.783,2000.5215,2063.385,963.1428,1,4138.67879,1992.54984,2.07708,0.34914,1.91911,8.27952,5.7207,1235.2175,1047.4736,1.7491,2160.514,1.17923,-0.7801,0.0
260.1,2.0688,2.098,152.36028,28.04304,0.3633,4027959.8,-12197.096,2000.5215,2063.385,963.1428,1,4138.67879,1992.54984,2.07708,0.34914,1.91911,8.27952,5.7207,1235.2175,1047.4736,1.7491,2160.514,1.17923,-0.7801,0.0
260.25,2.0688,2.098,152.36028,29.2566,0.3632,4028010.0,-12295.401,2000.5215,2063.385,963.1428,1,4138.67879,1992.54984,2.07708,0.34914,1.91911,8.27952,5.7207,1235.1935,1047.4474,1.74918,2160.5806,1.17924,-0.78005,0.0
260.4,2.0688,2.098,152.36028,28.81756,0.3632,4028070.0,-12393.604,2000.5215,2063.385,963.1428,1,4138.67879,1992.54984,2.07708,0.34914,1.91911,8.27952,5.7207,1235.1935,1047.4474,1.74918,2160.5806,1.17924,-0.78005,0.0
260.55,2.0688,2.098,152.36028,30.35214,0.3632,4028130.0,-12491.908,2000.5215,2063.385,963.1428,1,4138.67879,1992.54984,2.07708,0.34914,1.91911,8.27952,5.7207,1235.1935,1047.4474,1.74918,2160.5806,1.17924,-0.78005,0.0
260.7,2.0688,2.098,152.36028,30.94335,0.3632,4028190.0,-12590.192,2000.5215,2063.385,963.1428,1,4138.67879,1992.54984,2.07708,0.34914,1.91911,8.27952,5.7207,1235.1935,1047.4474,1.74918,2160.5806,1.17924,-0.78005,0.0
260.85,2.06886,2.098,152.36028,29.04408,0.3632,4028360.0,-12674.896,2000.5215,2063.385,963.1428,1,4138.79899,1992.60771,2.07708,0.34914,1.91917,8.27976,5.72087,1235.1895,1047.4446,1.74924,2160.6477,1.17924,-0.78005,0.0
261.0,2.0689,2.098,152.36028,27.4921,0.3632,4028500.0,-12665.2,2000.5215,2063.385,963.1428,1,4138.87912,1992.64629,2.07708,0.34914,1.9192,8.27992,5.72098,1235.1868,1047.4427,1.74928,2160.6926,1.17924,-0.78006,0.0
261.15,2.0689,2.098,152.36028,26.8833,0.3632,4028559.8,-12655.6,2000.5215,2063.385,963.1428,1,4138.87912,1992.64629,2.07708,0.34914,1.9192,8.27992,5.72098,1235.1868,1047.4427,1.74928,2160.6926,1.17924,-0.78006,0.0
261.3,2.0689,2.098,152.36028,26.96697,0.3632,4028610.0,-12645.899,2000.5215,2063.385,963.1428,1,4138.87912,1992.64629,2.07708,0.34914,1.9192,8.27992,5.72098,1235.1868,1047.4427,1.74928,2160.6926,1.17924,-0.78006,0.0
261.45,2.0689,2.098,152.36028,26.58783,0.3632,4028670.0,-12636.301,2000.5215,2063.385,963.1428,1,4138.87912,1992.64629,2.07708,0.34914,1.9192,8.27992,5.72098,1235.1868,1047.4427,1.74928,2160.6926,1.17924,-0.78006,0.0
261.6,2.0689,2.098,152.36028,24.67638,0.3632,4028730.0,-12626.6,2000.5215,2063.385,963.1428,1,4138.87912,1992.64629,2.07708,0.34914,1.9192,8.27992,5.72098,1235.1868,1047.4427,1.74928,2160.6926,1.17924,-0.78006,0.0
261.75,2.0689,2.098,152.36028,22.3498,0.3632,4028790.0,-12601.8,2000.5215,2063.385,963.1428,1,4138.87912,1992.64629,2.07708,0.34914,1.9192,8.27992,5.72098,1235.1868,1047.4427,1.74928,2160.6926,1.17924,-0.78006,0.0
261.9,2.06895,2.098,152.36028,21.5777,0.3632,4028940.0,-12504.296,2000.5215,2063.385,963.1428,1,4138.9788,1992.69428,2.07708,0.34914,1.91925,8.28012,5.72112,1235.1835,1047.4404,1.74933,2160.7483,1.17924,-0.78006,0.0
262.05,2.069,2.098,152.36028,21.56128,0.3632,4029099.8,-12406.792,2000.5215,2063.385,963.1428,1,4139.07896,1992.7425,2.07708,0.34914,1.9193,8.28032,5.72126,1235.18,1047.4381,1.74938,2160.8042,1.17924,-0.78007,0.0
262.2,2.069,2.098,152.36028,21.35152,0.3631,4029160.2,-12309.208,2000.5215,2063.385,963.1428,1,4139.07896,1992.7425,2.07708,0.34914,1.9193,8.28032,5.72126,1235.156,1047.4117,1.74947,2160.8708,1.17925,-0.78001,0.0
262.35,2.069,2.098,152.36028,21.91928,0.3631,4029210.0,-12211.604,2000.5215,2063.385,963.1428,1,4139.07896,1992.7425,2.07708,0.34914,1.9193,8.28032,5.72126,1235.156,1047.4117,1.74947,2160.8708,1.17925,-0.78001,0.0
262.5,2.069,2.098,152.36028,23.1035,0.3631,4029270.0,-12114.1,2000.5215,2063.385,963.1428,1,4139.07896,1992.7425,2.07708,0.34914,1.9193,8.28032,5.72126,1235.156,1047.4117,1.74947,2160.8708,1.17925,-0.78001,0.0
262.65,2.069,2.098,152.36028,23.7474,0.3631,4029330.0,-12004.194,2000.5215,2063.385,963.1428,1,4139.07896,1992.7425,2.07708,0.34914,1.9193,8.28032,5.72126,1235.156,1047.4117,1.74947,2160.8708,1.17925,-0.78001,0.0
262.8,2.069,2.098,152.36028,23.80263,0.3631,4029389.8,-11850.588,2000.5215,2063.385,963.1428,1,4139.07896,1992.7425,2.07708,0.34914,1.9193,8.28032,5.72126,1235.156,1047.4117,1.74947,2160.8708,1.17925,-0.78001,0.0
262.95,2.069,2.098,152.36028,25.47566,0.3631,4029440.0,-11696.913,2000.5215,2063.385,963.1428,1,4139.07896,1992.7425,2.07708,0.34914,1.9193,8.28032,5.72126,1235.156,1047.4117,1.74947,2160.8708,1.17925,-0.78001,0.0
263.1,2.06904,2.098,152.36028,27.11233,0.3631,4029570.0,-11543.307,2000.5215,2063.385,963.1428,1,4139.15909,1992.78108,2.07708,0.34914,1.91933,8.28048,5.72137,1235.1533,1047.4099,1.74951,2160.9155,1.17925,-0.78002,0.0
263.25,2.0691,2.098,152.36028,27.0884,0.3631,4029760.2,-11389.7,2000.5215,2063.385,963.1428,1,4139.27881,1992.83872,2.07708,0.34914,1.91939,8.28072,5.72153,1235.1493,1047.4071,1.74957,2160.9827,1.17924,-0.78002,0.0
263.4,2.0691,2.098,152.36028,26.65554,0.3631,4029810.0,-11235.993,2000.5215,2063.385,963.1428,1,4139.27881,1992.83872,2.07708,0.34914,1.91939,8.28072,5.72153,1235.1493,1047.4071,1.74957,2160.9827,1.17924,-0.78002,0.0
263.55,2.0691,2.098,152.36028,25.19391,0.3631,4029870.0,-11077.6875,2000.5215,2063.385,963.1428,1,4139.27881,1992.83872,2.07708,0.34914,1.91939,8.28072,5.72153,1235.1493,1047.4071,1.74957,2160.9827,1.17924,-0.78002,0.0
263.7,2.0691,2.098,152.36028,22.73891,0.3631,4029930.0,-10906.516,2000.5215,2063.385,963.1428,1,4139.27881,1992.83872,2.07708,0.34914,1.91939,8.28072,5.72153,1235.1493,1047.4071,1.74957,2160.9827,1.17924,-0.78002,0.0
263.85,2.0691,2.098,152.36028,22.6155,0.3631,4029989.8,-10735.308,2000.5215,2063.385,963.1428,1,4139.27881,1992.83872,2.07708,0.34914,1.91939,8.28072,5.72153,1235.1493,1047.4071,1.74957,2160.9827,1.17924,-0.78002,0.0
264.0,2.0691,2.098,152.36028,24.853,0.363,4030040.0,-10564.2,2000.5215,2063.385,963.1428,1,4139.27881,1992.83872,2.07708,0.34914,1.91939,8.28072,5.72153,1235.1252,1047.3807,1.74966,2161.049,1.17925,-0.77997,0.0
264.15,2.0691,2.098,152.36028,24.16214,0.363,4030100.0,-10392.993,2000.5215,2063.385,963.1428,1,4139.27881,1992.83872,2.07708,0.34914,1.91939,8.28072,5.72153,1235.1252,1047.3807,1.74966,2161.049,1.17925,-0.77997,0.0
264.3,2.06912,2.098,152.36028,22.45968,0.363,4030210.0,-10221.787,2000.5215,2063.385,963.1428,1,4139.31935,1992.85824,2.07708,0.34914,1.91941,8.2808,5.72159,1235.1239,1047.3799,1.74968,2161.0718,1.17925,-0.77997,0.0
264.45,2.0692,2.098,152.36028,20.98622,0.363,4030410.0,-10057.414,2000.5215,2063.385,963.1428,1,4139.47913,1992.93517,2.07708,0.34914,1.91948,8.28112,5.72181,1235.1185,1047.3762,1.74976,2161.1611,1.17925,-0.77998,0.0
264.6,2.0692,2.098,152.36028,23.2159,0.363,4030470.0,-9907.907,2000.5215,2063.385,963.1428,1,4139.47913,1992.93517,2.07708,0.34914,1.91948,8.28112,5.72181,1235.1185,1047.3762,1.74976,2161.1611,1.17925,-0.77998,0.0
264.75,2.0692,2.098,152.36028,23.0848,0.363,4030529.8,-9758.41,2000.5215,2063.385,963.1428,1,4139.47913,1992.93517,2.07708,0.34914,1.91948,8.28112,5.72181,1235.1185,1047.3762,1.74976,2161.1611,1.17925,-0.77998,0.0
264.9,2.0692,2.098,152.36028,22.59672,0.363,4030590.2,-9608.904,2000.5215,2063.385,963.1428,1,4139.47913,1992.93517,2.07708,0.34914,1.91948,8.28112,5.72181,1235.1185,1047.3762,1.74976,2161.1611,1.17925,-0.77998,0.0
265.05,2.0692,2.098,152.36028,23.05744,0.363,4030640.0,-9459.398,2000.5215,2063.385,963.1428,1,4139.47913,1992.93517,2.07708,0.34914,1.91948,8.28112,5.72181,1235.1185,1047.3762,1.74976,2161.1611,1.17925,-0.77998,0.0
265.2,2.0692,2.098,152.36028,24.73926,0.363,4030700.0,-9309.893,2000.5215,2063.385,963.1428,1,4139.47913,1992.93517,2.07708,0.34914,1.91948,8.28112,5.72181,1235.1185,1047.3762,1.74976,2161.1611,1.17925,-0.77998,0.0
265.35,2.06921,2.098,152.36028,25.27278,0.363,4030780.0,-9180.206,2000.5215,2063.385,963.1428,1,4139.49917,1992.94481,2.07708,0.34914,1.91949,8.28116,5.72184,1235.1179,1047.3757,1.74977,2161.1724,1.17925,-0.77998,0.0
265.5,2.0693,2.098,152.36028,25.9401,0.363,4031010.0,-9085.75,2000.5215,2063.385,963.1428,1,4139.67898,1993.03138,2.07708,0.34914,1.91957,8.28152,5.72208,1235.1119,1047.3716,1.74986,2161.2727,1.17925,-0.77999,0.0
265.65,2.0693,2.098,152.36028,26.48691,0.363,4031070.0,-8991.296,2000.5215,2063.385,963.1428,1,4139.67898,1993.03138,2.07708,0.34914,1.91957,8.28152,5.72208,1235.1119,1047.3716,1.74986,2161.2727,1.17925,-0.77999,0.0
265.8,2.0693,2.098,152.36028,26.68094,0.3629,4031129.8,-8896.842,2000.5215,2063.385,963.1428,1,4139.67898,1993.03138,2.07708,0.34914,1.91957,8.28152,5.72208,1235.0878,1047.3452,1.74995,2161.3394,1.17926,-0.77994,0.0
265.95,2.0693,2.098,152.36028,28.44205,0.3629,4031190.2,-8802.388,2000.5215,2063.385,963.1428,1,4139.67898,1993.03138,2.07708,0.34914,1.91957,8.28152,5.72208,1235.0878,1047.3452,1.74995,2161.3394,1.17926,-0.77994,0.0
266.1,2.0693,2.098,152.36028,29.57325,0.3629,4031250.0,-8707.934,2000.5215,2063.385,963.1428,1,4139.67898,1993.03138,2.07708,0.34914,1.91957,8.28152,5.72208,1235.0878,1047.3452,1.74995,2161.3394,1.17926,-0.77994,0.0
266.25,2.0693,2.098,152.36028,26.00181,0.3629,4031300.0,-8644.81,2000.5215,2063.385,963.1428,1,4139.67898,1993.03138,2.07708,0.34914,1.91957,8.28152,5.72208,1235.0878,1047.3452,1.74995,2161.3394,1.17926,-0.77994,0.0
266.4,2.0693,2.098,152.36028,23.12019,0.3629,4031360.0,-8627.349,2000.5215,2063.385,963.1428,1,4139.67898,1993.03138,2.07708,0.34914,1.91957,8.28152,5.72208,1235.0878,1047.3452,1.74995,2161.3394,1.17926,-0.77994,0.0
266.55,2.0693,2.098,152.36028,20.29006,0.3629,4031419.8,-8609.889,2000.5215,2063.385,963.1428,1,4139.67898,1993.03138,2.07708,0.34914,1.91957,8.28152,5.72208,1235.0878,1047.3452,1.74995,2161.3394,1.17926,-0.77994,0.0
266.7,2.0694,2.098,152.36028,20.99054,0.3629,4031669.8,-8592.432,2000.5215,2063.385,963.1428,1,4139.8793,1993.12783,2.07708,0.34914,1.91967,8.28192,5.72236,1235.0812,1047.3406,1.75005,2161.4514,1.17925,-0.77995,0.0
266.85,2.0694,2.098,152.36028,24.37735,0.3629,4031730.2,-8574.981,2000.5215,2063.385,963.1428,1,4139.8793,1993.12783,2.07708,0.34914,1.91967,8.28192,5.72236,1235.0812,1047.3406,1.75005,2161.4514,1.17925,-0.77995,0.0
267.0,2.0694,2.098,152.36028,25.9486,0.3629,4031790.0,-8557.52,2000.5215,2063.385,963.1428,1,4139.8793,1993.12783,2.07708,0.34914,1.91967,8.28192,5.72236,1235.0812,1047.3406,1.75005,2161.4514,1.17925,-0.77995,0.0
267.15,2.0694,2.098,152.36028,25.08871,0.3629,4031850.0,-8577.953,2000.5215,2063.385,963.1428,1,4139.8793,1993.12783,2.07708,0.34914,1.91967,8.28192,5.72236,1235.0812,1047.3406,1.75005,2161.4514,1.17925,-0.77995,0.0
267.3,2.0694,2.098,152.36028,22.77786,0.3629,4031910.0,-8643.985,2000.5215,2063.385,963.1428,1,4139.8793,1993.12783,2.07708,0.34914,1.91967,8.28192,5.72236,1235.0812,1047.3406,1.75005,2161.4514,1.17925,-0.77995,0.0
267.45,2.0694,2.098,152.36028,20.94975,0.3629,4031959.8,-8710.004,2000.5215,2063.385,963.1428,1,4139.8793,1993.12783,2.07708,0.34914,1.91967,8.28192,5.72236,1235.0812,1047.3406,1.75005,2161.4514,1.17925,-0.77995,0.0
267.6,2.0694,2.098,152.36028,23.3261,0.3628,4032020.2,-8776.037,2000.5215,2063.385,963.1428,1,4139.8793,1993.12783,2.07708,0.34914,1.91967,8.28192,5.72236,1235.0571,1047.3142,1.75014,2161.5178,1.17926,-0.7799,0.0
267.75,2.06949,2.098,152.36028,23.63,0.3628,4032249.8,-8842.06,2000.5215,2063.385,963.1428,1,4140.05912,1993.2144,2.07708,0.34914,1.91975,8.28228,5.72261,1235.051,1047.31,1.75023,2161.6184,1.17926,-0.7799,0.0
267.9,2.0695,2.098,152.36028,23.45799,0.3628,4032330.2,-8908.084,2000.5215,2063.385,963.1428,1,4140.07915,1993.22404,2.07708,0.34914,1.91976,8.28232,5.72264,1235.0504,1047.3097,1.75024,2161.6296,1.17926,-0.7799,0.0
268.05,2.0695,2.098,152.36028,23.1421,0.3628,4032390.0,-9010.641,2000.5215,2063.385,963.1428,1,4140.07915,1993.22404,2.07708,0.34914,1.91976,8.28232,5.72264,1235.0504,1047.3097,1.75024,2161.6296,1.17926,-0.7799,0.0
268.2,2.0695,2.098,152.36028,23.1148,0.3628,4032450.0,-9149.658,2000.5215,2063.385,963.1428,1,4140.07915,1993.22404,2.07708,0.34914,1.91976,8.28232,5.72264,1235.0504,1047.3097,1.75024,2161.6296,1.17926,-0.7799,0.0
268.35,2.0695,2.098,152.36028,24.51094,0.3628,4032510.0,-9288.674,2000.5215,2063.385,963.1428,1,4140.07915,1993.22404,2.07708,0.34914,1.91976,8.28232,5.72264,1235.0504,1047.3097,1.75024,2161.6296,1.17926,-0.7799,0.0
268.5,2.0695,2.098,152.36028,25.814,0.3628,4032559.8,-9427.69,2000.5215,2063.385,963.1428,1,4140.07915,1993.22404,2.07708,0.34914,1.91976,8.28232,5.72264,1235.0504,1047.3097,1.75024,2161.6296,1.17926,-0.7799,0.0
268.65,2.0695,2.098,152.36028,26.4267,0.3628,4032620.2,-9566.705,2000.5215,2063.385,963.1428,1,4140.07915,1993.22404,2.07708,0.34914,1.91976,8.28232,5.72264,1235.0504,1047.3097,1.75024,2161.6296,1.17926,-0.7799,0.0
268.8,2.0695,2.098,152.36028,26.31532,0.3628,4032680.0,-9705.713,2000.5215,2063.385,963.1428,1,4140.07915,1993.22404,2.07708,0.34914,1.91976,8.28232,5.72264,1235.0504,1047.3097,1.75024,2161.6296,1.17926,-0.7799,0.0
268.95,2.06957,2.098,152.36028,26.55608,0.3628,4032880.0,-9870.196,2000.5215,2063.385,963.1428,1,4140.21938,1993.29155,2.07708,0.34914,1.91982,8.2826,5.72283,1235.0458,1047.3064,1.75031,2161.708,1.17926,-0.77991,0.0
269.1,2.0696,2.098,152.36028,23.26414,0.3628,4032990.0,-10055.692,2000.5215,2063.385,963.1428,1,4140.27947,1993.32049,2.07708,0.34914,1.91985,8.28272,5.72291,1235.0437,1047.305,1.75034,2161.7417,1.17926,-0.77991,0.0
269.25,2.0696,2.098,152.36028,22.1524,0.3628,4033050.0,-10241.3,2000.5215,2063.385,963.1428,1,4140.27947,1993.32049,2.07708,0.34914,1.91985,8.28272,5.72291,1235.0437,1047.305,1.75034,2161.7417,1.17926,-0.77991,0.0
269.4,2.0696,2.098,152.36028,22.78808,0.3628,4033110.0,-10426.807,2000.5215,2063.385,963.1428,1,4140.27947,1993.32049,2.07708,0.34914,1.91985,8.28272,5.72291,1235.0437,1047.305,1.75034,2161.7417,1.17926,-0.77991,0.0
269.55,2.0696,2.098,152.36028,24.88781,0.3627,4033160.2,-10612.314,2000.5215,2063.385,963.1428,1,4140.27947,1993.32049,2.07708,0.34914,1.91985,8.28272,5.72291,1235.0197,1047.2787,1.75042,2161.8083,1.17927,-0.77986,0.0
269.7,2.0696,2.098,152.36028,26.33658,0.3627,4033220.0,-10797.784,2000.5215,2063.385,963.1428,1,4140.27947,1993.32049,2.07708,0.34914,1.91985,8.28272,5.72291,1235.0197,1047.2787,1.75042,2161.8083,1.17927,-0.77986,0.0
269.85,2.0696,2.098,152.36028,27.32596,0.3627,4033280.0,-10988.092,2000.5215,2063.385,963.1428,1,4140.27947,1993.32049,2.07708,0.34914,1.91985,8.28272,5.72291,1235.0197,1047.2787,1.75042,2161.8083,1.17927,-0.77986,0.0
